Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Santiesteban, Héctor Hugo León",59497555100,Study of the combined effect of temperature and free chlorine concentration on the chlorine bulk decay coefficient in water supply systems,"Mompremier, R.| Santiesteban, H.H.L.| Muñoz, J.R.| Núñez, J.G.",4.0,57076770000| 59497555100| 59496878500| 57190259456,2024.0,2024-12-01,Water Supply,24,12,4046-4058,-,ISSN-16069749,19377.0,Journal,IWA Publishing,English,0.68,50,4.2,38,0.475,46,0.35,5.0,0.0,0.0,6.66,70.0,70.0,0.0,0.0,"Mompremier, R., Santiesteban, H.H.L., Muñoz, J.R. and 1 more (...) (2024).Study of the combined effect of temperature and free chlorine concentration on the chlorine bulk decay coefficient in water supply systems. Water Supply,24(12) 4046-4058",https://www.scopus.com/record/display.url?eid=2-s2.0-85213892119&origin=resultslist,10.2166/ws.2024.255,Article,Gold,2-s2.0-85213892119,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193,Universidad Autónoma Metropolitana - Azcapotzalco,57076770000,57190259456,57076770000,-,Mexico,1.0,2312,Water Science and Technology,2,Engineering & Technology,424,Environmental Sciences,37,Physical Sciences,40| 41,Engineering| Environmental Sciences,4104| 4004| 4005,Environmental management| Chemical engineering| Civil engineering,SDG 6,Disinfection Byproducts and Water Quality Management,913,62.328,Chlorine Dynamics in Water Distribution Systems,23584,78.196,Definitive,UAM,1.0
