Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Arteaga-Mejía, Maricela",57218765547,Optimum pH for di(2-ethylhexyl) phthalate degradation by Fusarium culmorum in submerged fermentation,"Portillo-Ojeda, M.| González-Márquez, A.| Arteaga-Mejia, M.| Sánchez, C.",4.0,57217180038| 57204904717| 57218765547| 57194224297,2020.0,2020-07-01,Mexican Journal of Biotechnology,5,3,71-82,-,ISSN-24486590,21101000287.0,Journal,Universidad Autonoma de Tlaxcala,English,0.18,83,0.4,88,0.124,92,1.33,30.0,4.0,0.0,13.19,58.0,78.0,0.0,0.0,"Portillo-Ojeda, M., González-Márquez, A., Arteaga-Mejia, M. and 1 more (...) (2020).Optimum pH for di(2-ethylhexyl) phthalate degradation by Fusarium culmorum in submerged fermentation. Mexican Journal of Biotechnology,5(3) 71-82",https://www.scopus.com/record/display.url?eid=2-s2.0-85090192453&origin=resultslist,10.29267/MXJB.2020.5.3.71,Article,Bronze,2-s2.0-85090192453,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Universidad Autónoma de Tlaxcala,505017| 505023| 714292,Academic,3.0,60029589| 60029824| 60032442| 60028381,"Universidad Autónoma de Tlaxcala| Universidad Nacional Autónoma de México, Facultad de Estudios Superiores Zaragoza| Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana -Unidad Iztapalapa",57217180038,57194224297,57194224297,-,Mexico,1.0,1305| 1312| 2402,Biotechnology| Molecular Biology| Applied Microbiology and Biotechnology,5,Life Sciences & Medicine,507,Biological Sciences,32,Life Sciences,51| 31| 30,"Physical Sciences| Biological Sciences| Agricultural, Veterinary And Food Sciences",3106| 5199| 3006,Industrial biotechnology| Other physical sciences| Food sciences,-,Environmental Impact of Pharmaceuticals and Contaminants,153,98.169,Biodegradation and Environmental Impact of Phthalates,7402,98.373,Definitive,Nacional,3.0
