Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"León-Santiestebán, Hugo H.",59672293300,Pentachlorophenol removal by Rhizopus oryzae CDBB-H-1877 using sorption and degradation mechanisms,"León-Santiesteban, H.H.| Wrobel, K.| Revah, S.| Tomasini, A.",4.0,59672293300| 35361171000| 7004330897| 6603901852,2016.0,2016-01-01,Journal of Chemical Technology and Biotechnology,91,1,65-71,-,ISSN-02682575,16083.0,Journal,John Wiley and Sons Ltd,English,1.16,21,5,13,0.854,16,1.17,39.0,20.0,0.54,11.07,27.0,44.0,0.0,0.0,"León-Santiesteban, H.H., Wrobel, K., Revah, S. and 1 more (...) (2016).Pentachlorophenol removal by Rhizopus oryzae CDBB-H-1877 using sorption and degradation mechanisms. Journal of Chemical Technology and Biotechnology,91(1) 65-71",https://www.scopus.com/record/display.url?eid=2-s2.0-84954304715&origin=resultslist,10.1002/jctb.4566,Article,,2-s2.0-84954304715,-,Universidad de Guanajuato| Universidad Autónoma Metropolitana,505020| 505017,Academic,2.0,60028381| 60033291| 60024080,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad de Guanajuato| Universidad Autónoma Metropolitana Unidad Cuajimalpa,59672293300,6603901852,6603901852,-,Mexico,1.0,1305| 1500| 1604| 1605| 2103| 2105| 2310| 2311,"Biotechnology| General Chemical Engineering| Inorganic Chemistry| Organic Chemistry| Fuel Technology| Renewable Energy, Sustainability and the Environment| Pollution| Waste Management and Disposal",2| 5| 4| 3,Engineering & Technology| Life Sciences & Medicine| Natural Sciences| Social Sciences & Management,249| 409| 507| 219| 424| 221,Engineering - Petroleum| Chemistry| Biological Sciences| Engineering - Chemical| Environmental Sciences| Engineering - Electrical & Electronic,36| 32| 37,Engineering| Life Sciences| Physical Sciences,MD,Multidisciplinary,MD,Multidisciplinary,-,Microbial Solutions for Hydrocarbon Biodegradation,308,83.322,Pentachlorophenol's Impact on Cellular Mechanisms,39917,71.264,Defensible,Nacional,2.0
