Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Huerta-Rosales, José R.",57216749596,Variational Mode Decomposition-Based Processing for Detection of Short-Circuited Turns in Transformers Using Vibration Signals and Machine Learning,"Camarena-Martinez, D.| Huerta-Rosales, J.R.| Amezquita-Sanchez, J.P.| Granados-Lieberman, D.| Olivares-Galvan, J.C.| Valtierra-Rodriguez, M.",6.0,56070985200| 57216749596| 24490623800| 35095154600| 24081213500| 54941304400,2024.0,2024-04-01,Electronics (Switzerland),13,7,-,1215,ISSN-20799292,21100829272.0,Journal,Multidisciplinary Digital Publishing Institute (MDPI),English,1.04,28,6.1,24,0.615,33,1.24,19.0,7.0,0.82,8.53,21.0,35.0,0.0,0.0,"Camarena-Martinez, D., Huerta-Rosales, J.R., Amezquita-Sanchez, J.P. and 3 more (...) (2024).Variational Mode Decomposition-Based Processing for Detection of Short-Circuited Turns in Transformers Using Vibration Signals and Machine Learning. Electronics (Switzerland),13(7) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85190131915&origin=resultslist,10.3390/electronics13071215,Article,Gold,2-s2.0-85190131915,-,"Tecnológico Nacional de México, Mexico City| Universidad de Guanajuato| Universidad Autónoma Metropolitana| Universidad Autonoma Queretaro",719128| 505020| 505017| 505048,Academic,4.0,60033291| 60020052| 60134870| 60014923,Universidad de Guanajuato| Universidad Autónoma de Querétaro| Tecnológico Nacional de México| Universidad Autónoma Metropolitana,56070985200,54941304400,54941304400,-,Mexico,1.0,1705| 1708| 1711| 2207| 2208,Computer Networks and Communications| Hardware and Architecture| Signal Processing| Control and Systems Engineering| Electrical and Electronic Engineering,2,Engineering & Technology,249| 221| 212| 213,Engineering - Petroleum| Engineering - Electrical & Electronic| Computer Science & Information Systems| Data Science,36| 38,Engineering| Computer Science,40,Engineering,4006| 4008| 4009,"Communications engineering| Electrical engineering| Electronics, sensors and digital hardware",-,Electromagnetic Compatibility in Power Systems and Antennas,266,42.642,Magnetostriction and Vibration in Transformer Systems,14194,88.68,Definitive,Nacional,4.0
