Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Bustos, Javier Leiva",57205881047,"Absolute evil, radical evil, banality of evil.The understanding of evil in Hannah Arendt","Bustos, J.L.",1.0,57205881047,2019.0,2019-01-01,Bajo Palabra,-,22,57-80,-,ISSN-15763935,21100860139.0,Journal,"Universidad Autonoma de Madrid, Bajo Palabra Philosophical Association",Spanish,0,95,0,90,0.1,100,1.87,25.0,3.0,0.91,2.2,62.0,31.0,0.0,0.0,"Bustos, J.L. (2019).Absolute evil, radical evil, banality of evil.The understanding of evil in Hannah Arendt. Bajo Palabra,(22) 57-80",https://www.scopus.com/record/display.url?eid=2-s2.0-85077655460&origin=resultslist,10.15366/bp2019.22.002,Article,Gold,2-s2.0-85077655460,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,-,-,57205881047,57205881047,Spain,1.0,1211,Philosophy,1,Arts & Humanities,138,Philosophy,33,Arts and Humanities,50| 44| 38,Philosophy And Religious Studies| Human Society| Economics,3899| 5003| 4408,Other economics| Philosophy| Political science,-,Political Identity and Memory in Post-Conflict Contexts,1192,5.101,Hannah Arendt's Political Thought and Human Action,2949,73.315,Definitive,Personal,1.0
