Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Andrade-Pavón, Dulce",55972064200,"Dibutyltin(IV) complexes derived from L-DOPA: Synthesis, molecular docking, cytotoxic and antifungal activity","Castillo, E.R.-D.| Gómez-García, O.| Andrade-Pavón, D.| Villa-Tanaca, L.| Ramírez-Apan, T.| Nieto-Camacho, A.| Gómez, E.",7.0,57204861575| 55879578300| 55972064200| 6602315892| 55815775500| 56013573300| 7201729905,2018.0,2018-01-01,Chemical and Pharmaceutical Bulletin,66,12,1104-1113,-,ISSN-00092363,22769.0,Journal,Pharmaceutical Society of Japan,English,0.69,51,2.3,47,0.365,46,1.57,50.0,11.0,0.33,12.25,40.0,56.0,0.0,0.0,"Castillo, E.R.-D., Gómez-García, O., Andrade-Pavón, D. and 4 more (...) (2018).Dibutyltin(IV) complexes derived from L-DOPA: Synthesis, molecular docking, cytotoxic and antifungal activity. Chemical and Pharmaceutical Bulletin,66(12) 1104-1113",https://www.scopus.com/record/display.url?eid=2-s2.0-85057553045&origin=resultslist,10.1248/cpb.c18-00441,Article,Gold,2-s2.0-85057553045,30504627,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Nacional Autónoma de México,505017| 505011| 505023,Academic,3.0,60032442| 60019176| 60010210,Universidad Nacional Autónoma de México| Instituto Politécnico Nacional| Universidad Autónoma Metropolitana Unidad Xochimilco,57204861575,7201729905,7201729905,-,Mexico,1.0,1600| 3002,General Chemistry| Drug Discovery,4| 5,Natural Sciences| Life Sciences & Medicine,409| 537,Chemistry| Pharmacy & Pharmacology,34| 37,Medical and Health| Physical Sciences,32,Biomedical And Clinical Sciences,3214,Pharmacology and pharmaceutical sciences,SDG 3,Ruthenium Complexes in Catalysis and Medicine,1045,39.83,Structural Insights into Organotin Complexes and Applications,1934,90.572,Very Good,Nacional,3.0
