Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Romo, Erik",57194903365,Comparison of the USP Apparatus 2 and 4 for testing the in vitro release performance of ibuprofen generic suspensions,"Medina, J.R.| Cortes, M.| Romo, E.",3.0,7402370643| 57194897755| 57194903365,2017.0,2017-01-01,International Journal of Applied Pharmaceutics,9,4,90-95,-,ISSN-09757058,19900192174.0,Journal,Innovare Academics Sciences Pvt. Ltd,English,2.04,6,0.6,62,1.209,9,0.96,30.0,14.0,0.53,7.52,35.0,45.0,0.0,0.0,"Medina, J.R., Cortes, M., Romo, E. (2017).Comparison of the USP Apparatus 2 and 4 for testing the in vitro release performance of ibuprofen generic suspensions. International Journal of Applied Pharmaceutics,9(4) 90-95",https://www.scopus.com/record/display.url?eid=2-s2.0-85024120318&origin=resultslist,10.22159/ijap.2017v9i4.19926,Article,Gold,2-s2.0-85024120318,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60010210,Universidad Autónoma Metropolitana Unidad Xochimilco,7402370643,57194903365,7402370643,-,Mexico,1.0,3003,Pharmaceutical Science,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,42| 32,Health Sciences| Biomedical And Clinical Sciences,3214| 3203| 4208,"Pharmacology and pharmaceutical sciences| Dentistry| Traditional, complementary and integrative medicine",-,Innovative Drug Delivery Systems for Enhanced Absorption,147,89.47,Dissolution Testing Methods for Pharmaceutical Products,20996,69.94,Definitive,UAM,1.0
