Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Solís-Correa, Hugo Eduardo",36461906600,SPATIAL MODELING OF PHYSICAL AND CHEMICAL PARAMETERS FOR THE EVALUATION OF THE RÍO PUERTA GRANDE STREAM IN MEXICO CITY,"Espejo-Montes, F.Á.| Solís-Correa, H.E.| Gómez-Núñez, J.| Beltrán-Rocha, J.C.| López-Chuken, U.J.| Gómez-Salazar, S.| Barceló-Quintal, I.D.",7.0,57195199167| 36461906600| 57190259456| 26436344800| 57219301287| 6506211713| 55993787400,2023.0,2023-11-27,Revista Internacional de Contaminacion Ambiental,39,-,595-615,-,ISSN-01884999,25279.0,Journal,"Centro de Ciencias de la Atmosfera, UNAM",English,0.2,86,0.9,86,0.185,86,1.02,34.0,1.0,0.06,16.19,65.0,76.0,0.0,0.0,"Espejo-Montes, F.Á., Solís-Correa, H.E., Gómez-Núñez, J. and 4 more (...) (2023).SPATIAL MODELING OF PHYSICAL AND CHEMICAL PARAMETERS FOR THE EVALUATION OF THE RÍO PUERTA GRANDE STREAM IN MEXICO CITY. Revista Internacional de Contaminacion Ambiental,39595-615",https://www.scopus.com/record/display.url?eid=2-s2.0-85178937146&origin=resultslist,10.20937/RICA.54873,Article,Gold,2-s2.0-85178937146,-,Universidad Autonoma de Nuevo Leon| Universidad Autónoma Metropolitana| Universidad de Guadalajara,505013| 505017| 505019,Academic,3.0,60023193| 60025417| 60008943,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Autónoma de Nuevo León| Universidad de Guadalajara,57195199167,55993787400,55993787400,-,Mexico,1.0,2310| 2311,Pollution| Waste Management and Disposal,3,Social Sciences & Management,424,Environmental Sciences,37,Physical Sciences,40| 41,Engineering| Environmental Sciences,4105| 4004| 4104,Pollution and contamination| Chemical engineering| Environmental management,SDG 6| SDG 11,Groundwater Quality and Resource Management Insights,379,89.797,Water Quality Indices for River Management,8368,97.615,Definitive,Nacional,3.0
