Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Flores, José Luis Pérez",56757063000,Urban airborne particle exposure impairs human lung and blood Mycobacterium tuberculosis immunity,"Torres, M.| Carranza, C.| Sarkar, S.| Gonzalez, Y.| Osornio Vargas, A.| Black, K.| Meng, Q.| Quintana-Belmares, R.| Hernandez, M.| Angeles Garcia, J.J.F.| Páramo-Figueroa, V.H.| Iñiguez-Garcia, M.A.| Flores, J.L.| Zhang, J.| Gardner, C.R.| Ohman-Strickland, P.| Schwander, S.",17.0,17037141700| 23975341500| 55041536800| 57035686400| 56000827000| 7202569965| 8942164100| 54080462300| 34876722500| 57208647054| 6507000364| 55636338700| 56757063000| 59157681200| 7202389177| 6507816008| 6603832906,2019.0,2019-07-01,Thorax,74,7,675-683,-,ISSN-00406376,19104.0,Journal,BMJ Publishing Group,English,2.53,3,13.3,4,3.248,4,2.13,41.0,46.0,2.25,11.12,10.0,11.0,0.0,1.0,"Torres, M., Carranza, C., Sarkar, S. and 14 more (...) (2019).Urban airborne particle exposure impairs human lung and blood Mycobacterium tuberculosis immunity. Thorax,74(7) 675-683",https://www.scopus.com/record/display.url?eid=2-s2.0-85065397342&origin=resultslist,10.1136/thoraxjnl-2018-212529,Article,Bronze|Green,2-s2.0-85065397342,31036772,"University of Alberta| Universidad Autónoma Metropolitana| Instituto Nacional de Cancerologia - Mexico| Rutgers - The State University of New Jersey, New Brunswick| Instituto Nacional de Enfermedades Respiratorias| Duke University",501035| 505017| 505036| 508201| 505037| 508053,Academic| Government,6.0,60008205| 60082106| 60030835| 60119141| 60007884| 60019825| 60013235| 60028381| 60005200| 60008724| 60024178,"Instituto Nacional de Enfermedades Respiratorias| Rutgers School of Public Health| University of Alberta| Rutgers University–New Brunswick| Rutgers Environmental and Occupational Health Sciences Institute| Instituto Nacional de Cancerologia, México| Instituto Nacional de Ecologia| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Duke University School of Medicine| Duke University| Ernest Mario School of Pharmacy",17037141700,6603832906,6603832906,-,Mexico| United States| Canada,3.0,2740,Pulmonary and Respiratory Medicine,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3201| 3202,Cardiovascular medicine and haematology| Clinical sciences,SDG 3| SDG 11| SDG 14,Tuberculosis Treatment and Diagnostic Innovations,75,71.158,Tuberculosis Incidence and Environmental Influences,32028,86.79,Very Good,Internacional,3.0
