Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Campos-Rentería, Angie Carolina",58095588500,Evaluation of antioxidant enzymes in the female genital fluid of the bat Corynorhinus mexicanus during sperm storage,"Campos-Rentería, A.C.| Rodríguez-Tobón, A.| Salame-Méndez, A.| León-Galván, M.Á.| Arenas-Ríos, E.",5.0,58095588500| 57189640433| 6507097824| 6508085465| 11540211600,2023.0,2023-01-01,Animal Biology,73,2,127-140,-,ISSN-15707555,24582.0,Journal,Brill Academic Publishers,English,0.51,62,2.1,48,0.273,65,0.48,7.0,2.0,0.33,6.09,56.0,58.0,0.0,0.0,"Campos-Rentería, A.C., Rodríguez-Tobón, A., Salame-Méndez, A. and 2 more (...) (2023).Evaluation of antioxidant enzymes in the female genital fluid of the bat Corynorhinus mexicanus during sperm storage. Animal Biology,73(2) 127-140",https://www.scopus.com/record/display.url?eid=2-s2.0-85147680581&origin=resultslist,10.1163/15707563-bja10100,Article,,2-s2.0-85147680581,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,58095588500,11540211600,-,-,Mexico,1.0,1103| 1105,"Animal Science and Zoology| Ecology, Evolution, Behavior and Systematics",5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31,Biological Sciences,3109| 3103| 3104,Zoology| Ecology| Evolutionary biology,-,Sperm Quality and Male Fertility Factors,323,58.862,Impact of DNA Fragmentation on Male Infertility,1749,96.905,Definitive,UAM,1.0
