Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Martínez-Zacarias, Aranza C.",59196847800,Effect of the Lys62Ala Mutation on the Thermal Stability of BstHPr Protein by Molecular Dynamics,"Martínez-Zacarias, A.C.| López-Pérez, E.| Alas-Guardado, S.J.",3.0,59196847800| 58311238100| 57226766274,2024.0,2024-06-01,International Journal of Molecular Sciences,25,12,-,6316,ISSN-16616596,25879.0,Journal,Multidisciplinary Digital Publishing Institute (MDPI),English,1.18,21,9,10,1.273,8,0.24,3.0,2.0,0.27,7.35,45.0,59.0,0.0,0.0,"Martínez-Zacarias, A.C., López-Pérez, E., Alas-Guardado, S.J. (2024).Effect of the Lys62Ala Mutation on the Thermal Stability of BstHPr Protein by Molecular Dynamics. International Journal of Molecular Sciences,25(12) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85197201908&origin=resultslist,10.3390/ijms25126316,Article,Gold|Green,2-s2.0-85197201908,38928023,Universidad Autónoma Metropolitana,505017,Academic,1.0,60024080,Universidad Autónoma Metropolitana Unidad Cuajimalpa,59196847800,57226766274,57226766274,-,Mexico,1.0,1312| 1503| 1604| 1605| 1606| 1607| 1706,Molecular Biology| Catalysis| Inorganic Chemistry| Organic Chemistry| Physical and Theoretical Chemistry| Spectroscopy| Computer Science Applications,4| 2| 5,Natural Sciences| Engineering & Technology| Life Sciences & Medicine,213| 249| 212| 409| 507| 219,Data Science| Engineering - Petroleum| Computer Science & Information Systems| Chemistry| Biological Sciences| Engineering - Chemical,32| 36| 38| 37,Life Sciences| Engineering| Computer Science| Physical Sciences,31| 34,Biological Sciences| Chemical Sciences,3404| 3101| 3107,Medicinal and biomolecular chemistry| Biochemistry and cell biology| Microbiology,-,Innovative Approaches in Drug Discovery and Protein Structure,210,95.029,Thermostability and Structural Dynamics of Proteins,29706,70.081,Definitive,UAM,1.0
