Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Valdez-Hernández, María",59251615100,Nutritional evaluation and comparison of extraction processes of parota [Enterolobium cyclocarpum (Jacq.) Griseb. Mimosaceae] almonds,"Mejía-Delgadillo, M.A.| Valdez-Hernández, M.| Mendoza-Martínez, G.D.| Torres-Salado, N.| Matadamas-Ortíz, P.| Castro, A.A.| Gutiérrez, L.A.| Leerangel, H.A.| Nuñez, L.M.V.",9.0,16043063200| 59251615100| 58117792000| 35180818900| 23025109800| 59252251600| 57205600880| 59252405600| 56785404600,2024.0,2024-06-01,Range Management and Agroforestry,45,1,175-179,-,ISSN-09712070,19700174679.0,Journal,Range Management Society of India,English,0.35,75,1.2,72,0.248,52,0.52,8.0,1.0,0.17,5.85,56.0,65.0,0.0,0.0,"Mejía-Delgadillo, M.A., Valdez-Hernández, M., Mendoza-Martínez, G.D. and 6 more (...) (2024).Nutritional evaluation and comparison of extraction processes of parota [Enterolobium cyclocarpum (Jacq.) Griseb. Mimosaceae] almonds. Range Management and Agroforestry,45(1) 175-179",https://www.scopus.com/record/display.url?eid=2-s2.0-85200730024&origin=resultslist,10.59515/rma.2024.v45.i1.25,Article,Gold,2-s2.0-85200730024,-,Universidad Autónoma Metropolitana| Universidad Autonoma de San Luis Potosi| Universidad Juarez del Estado de Durango| Universidad Autonoma de Sinaloa| Universidad Autónoma de Guerrero| Instituto Politécnico Nacional,505017| 505014| 704853| 704857| 714299| 505011,Academic,6.0,60012676| 60010210| 60014923| 60022139| 60019176| 60031335| 60014403,Universidad Autónoma de Sinaloa| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana| Universidad Autónoma de Guerrero| Instituto Politécnico Nacional| Universidad Autónoma de San Luis Potosí| Universidad Juárez del Estado de Durango,16043063200,56785404600,56785404600,-,Mexico,1.0,1102| 1106| 1107,Agronomy and Crop Science| Food Science| Forestry,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,30,"Agricultural, Veterinary And Food Sciences",3004| 3003| 3002,"Crop and pasture production| Animal production| Agriculture, land and farm management",-,Methane Reduction through Feed Supplementation Strategies,104,78.417,Enhancing Rumen Function and Methane Reduction,9917,94.316,Definitive,Nacional,6.0
