Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Filinich, Natalia Radetich",58555363900,Charles chaplin’s ethnographic gaze: Critique of capitalism in modern times,"Filinich, N.R.",1.0,58555363900,2019.0,2019-02-06,Culturales,7,-,-,e452,ISSN-18701191,21101101867.0,Journal,Universidad Autonoma de Baja California,Spanish,-,-,-,-,-,-,0.0,2.0,0.0,0.0,2.92,82.0,75.0,0.0,0.0,"Filinich, N.R. (2019).Charles chaplin’s ethnographic gaze: Critique of capitalism in modern times. Culturales,7",https://www.scopus.com/record/display.url?eid=2-s2.0-85169137212&origin=resultslist,10.22234/recu.20190701.e452,Article,Gold|Green,2-s2.0-85169137212,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,-,-,58555363900,58555363900,Mexico,1.0,1200| 3300,General Arts and Humanities| General Social Sciences,1| 3,Arts & Humanities| Social Sciences & Management,-,-,40| 33,Social Sciences| Arts and Humanities,-,-,-,-,-,Philosophical Foundations of Art and Politics,813,7.652,Intermediality and Theatricality in Contemporary Art,31687,24.109,Other,Personal,1.0
