Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Alvarado Muñoz, Estephanny Jocelyn",58534111200,Quartz Crystal Microbalance Application and In Silico Studies to Characterize the Interaction of Bovine Serum Albumin with Plasma Polymerized Pyrrole Surfaces: Implications for the Development of Biomaterials,"Serratos, I.N.| Luviano, A.S.| Millan-Pacheco, C.| Morales-Corona, J.| Alvarado Muñoz, E.J.| Campos-Terán, J.| Olayo, R.",7.0,56013689500| 57212550377| 14120132300| 26655036900| 58534111200| 6507073479| 7004460174,2023.0,2023-08-15,Langmuir,39,32,11213-11223,-,ISSN-07437463,26987.0,Journal,American Chemical Society,English,0.83,38,6.5,22,0.786,22,1.16,23.0,8.0,0.65,12.33,28.0,41.0,0.0,0.0,"Serratos, I.N., Luviano, A.S., Millan-Pacheco, C. and 4 more (...) (2023).Quartz Crystal Microbalance Application and In Silico Studies to Characterize the Interaction of Bovine Serum Albumin with Plasma Polymerized Pyrrole Surfaces: Implications for the Development of Biomaterials. Langmuir,39(32) 11213-11223",https://www.scopus.com/record/display.url?eid=2-s2.0-85167802172&origin=resultslist,10.1021/acs.langmuir.3c00308,Article,Hybrid gold|Green,2-s2.0-85167802172,37526362,Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505016| 505017| 505023,Academic,3.0,60028381| 60032442| 60025626| 60024080,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México| Universidad Autónoma del Estado de Morelos| Universidad Autónoma Metropolitana Unidad Cuajimalpa,56013689500,7004460174,6507073479| 7004460174,-,Mexico,1.0,1603| 1607| 2500| 3104| 3110,Electrochemistry| Spectroscopy| General Materials Science| Condensed Matter Physics| Surfaces and Interfaces,2| 4,Engineering & Technology| Natural Sciences,433| 409| 439,Materials Science| Chemistry| Physics & Astronomy,36| 37,Engineering| Physical Sciences,MD,Multidisciplinary,MD,Multidisciplinary,-,Nanofibers and Their Multifunctional Applications,176,94.048,Protein Adsorption Dynamics on Various Surfaces,9655,73.42,Definitive,Nacional,3.0
