Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Parra, Gilberto",57194696472,"THE LIQUIDITY TRAP, HISTORY, AND RESEARCH TRENDS: A BIBLIOMETRIC ANALYSIS","Ugarte, E.| León, J.| Parra, G.",3.0,57194711113| 25637273300| 57194696472,2017.0,2017-07-01,Problemas del Desarrollo,48,190,165-188,-,ISSN-03017036,23554.0,Journal,Universidad Nacional Autonoma de Mexico,English| Spanish,0.83,39,0.3,80,0.123,85,3.05,133.0,1.0,0.0,6.58,73.0,72.0,0.0,0.0,"Ugarte, E., León, J., Parra, G. (2017).THE LIQUIDITY TRAP, HISTORY, AND RESEARCH TRENDS: A BIBLIOMETRIC ANALYSIS. Problemas del Desarrollo,48(190) 165-188",https://www.scopus.com/record/display.url?eid=2-s2.0-85021696838&origin=resultslist,10.1016/j.rpd.2017.06.007,Article,Gold,2-s2.0-85021696838,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,57194711113,57194696472,-,-,Mexico,1.0,2002| 3303,Economics and Econometrics| Development,3,Social Sciences & Management,317| 315,Economics & Econometrics| Development Studies,40| 35,Social Sciences| Business and Economics,38,Economics,3803| 3801| 3802,Economic theory| Applied economics| Econometrics,SDG 10,Monetary Policy and Economic Dynamics in Markets,271,68.738,Low-Interest-Rate Policy and Economic Dynamics,41085,78.714,Defensible,UAM,1.0
