Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Escobar-Ibarra, Isabel",23102428300,Long-term quantification of faecal glucocorticoid metabolite concentrations reveals that Mexican grey wolves may habituate to captivity,"Escobar-Ibarra, I.| Mayagoitia-Novales, L.| Alcántara-Barrera, A.| Cerda-Molina, A.L.| Mondragón-Ceballos, R.| Ramírez-Necoechea, R.| Alonso-Spilsbury, M.",7.0,23102428300| 57194574600| 57195612153| 56002671400| 6602124899| 56013707100| 6603136227,2017.0,2017-01-01,European Zoological Journal,84,1,311-320,-,ISSN-24750263,21100826272.0,Journal,Taylor and Francis Ltd.,English,0.55,60,1.5,46,0.339,55,0.43,15.0,9.0,0.4,5.02,44.0,51.0,0.0,0.0,"Escobar-Ibarra, I., Mayagoitia-Novales, L., Alcántara-Barrera, A. and 4 more (...) (2017).Long-term quantification of faecal glucocorticoid metabolite concentrations reveals that Mexican grey wolves may habituate to captivity. European Zoological Journal,84(1) 311-320",https://www.scopus.com/record/display.url?eid=2-s2.0-85029228144&origin=resultslist,10.1080/24750263.2017.1332111,Article,Gold|Green,2-s2.0-85029228144,-,Instituto Nacional de Psiquiatria Ramon de la Fuente| Universidad Autónoma Metropolitana,505042| 505017,Government| Academic,2.0,60010210| 60001818,Universidad Autónoma Metropolitana Unidad Xochimilco| Instituto Nacional de Psiquiatría Ramon de la Fuente,23102428300,6603136227,6603136227,-,Mexico,1.0,1103,Animal Science and Zoology,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,30| 31,"Agricultural, Veterinary And Food Sciences| Biological Sciences",3109| 3103| 3005,Zoology| Ecology| Fisheries sciences,SDG 15,Interplay of Behavior and Coloration in Species,996,18.443,Fecal Metabolites as Indicators of Stress Responses,16911,75.402,Very Good,Nacional,2.0
