Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Ávila, Gerardo",58454904000,Urban form and productivity in México 1995-2015,"Montejano, J.| Caudillo, C.| Monkkonen, P.| Guerra, E.| Núñez, J.M.| Garza, B.E.| Ávila, G.| Medina, S.",8.0,57200724543| 57202389740| 55911815800| 37057452700| 57198201520| 57216673463| 58454904000| 57217832710,2020.0,2020-02-01,European Journal of Sustainable Development,9,1,300-316,-,ISSN-22395938,21101016504.0,Journal,European Center of Sustainable Development,English,-,-,0.2,91,-,-,0.53,25.0,3.0,0.09,11.08,62.0,74.0,0.0,0.0,"Montejano, J., Caudillo, C., Monkkonen, P. and 5 more (...) (2020).Urban form and productivity in México 1995-2015. European Journal of Sustainable Development,9(1) 300-316",https://www.scopus.com/record/display.url?eid=2-s2.0-85087642416&origin=resultslist,10.14207/ejsd.2020.v9n1p300,Article,Gold,2-s2.0-85087642416,-,"Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| University of California at Los Angeles| University of Pennsylvania| Centro de Investigación en Geografía y Geomática ""Ing. Jorge L. Tamayo"" A.C.| Universidad Panamericana (UP)",704696| 505017| 508262| 508331| 714709| 702732,Other| Academic| Government,6.0,60027998| 60094757| 60027550| 60006297| 60012895| 60014923,"Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Centro de Investigación en Ciencias de Información Geoespacial| University of California, Los Angeles| University of Pennsylvania| Universidad Panamericana| Universidad Autónoma Metropolitana",57200724543,57217832710,57200724543,-,Mexico| United States,2.0,2002| 2301| 2308| 3303| 3305,"Economics and Econometrics| Environmental Science (miscellaneous)| Management, Monitoring, Policy and Law| Development| Geography, Planning and Development",2| 3,Engineering & Technology| Social Sciences & Management,424| 315| 317| 425,Environmental Sciences| Development Studies| Economics & Econometrics| Geography,37| 35| 40,Physical Sciences| Business and Economics| Social Sciences,44| 35| 33,"Human Society| Commerce, Management, Tourism And Services| Built Environment And Design",4404| 3304| 3507,"Development studies| Urban and regional planning| Strategy, management and organisational behaviour",SDG 8| SDG 9| SDG 11,Urban Economic Networks and Regional Development,1105,33.813,Economic Dynamics of Urban Agglomeration and Industry,828,96.601,Very Good,Internacional,4.0
