Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Estrada-Sánchez, Iveth",58986021900,"Richness, distribution, and endemism of neotropical subtribe Ponerinae (Orchidaceae, Epidendreae)","Estrada-Sánchez, I.| Espejo-Serna, A.| García-Cruz, J.| López-Ferrari, A.R.",4.0,58986021900| 28367664200| 14025366500| 6505999816,2024.0,2024-06-01,Revista Brasileira de Botanica,47,2,501-517,-,ISSN-01008404,4700153104.0,Journal,Springer Science and Business Media Deutschland GmbH,English,0.56,59,2.9,42,0.339,52,0.82,9.0,2.0,0.37,5.37,45.0,54.0,0.0,0.0,"Estrada-Sánchez, I., Espejo-Serna, A., García-Cruz, J. and 1 more (...) (2024).Richness, distribution, and endemism of neotropical subtribe Ponerinae (Orchidaceae, Epidendreae). Revista Brasileira de Botanica,47(2) 501-517",https://www.scopus.com/record/display.url?eid=2-s2.0-85190362048&origin=resultslist,10.1007/s40415-024-01005-y,Article,,2-s2.0-85190362048,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923| 60028381,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana -Unidad Iztapalapa,58986021900,6505999816,58986021900,-,Mexico,1.0,1110,Plant Science,5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,31| 37,Biological Sciences| Earth Sciences,3103| 3108| 3799,Ecology| Plant biology| Other earth sciences,SDG 15,Climate Change Impacts on Species Distribution Models,1296,61.74,Climate Change Impacts on Species Distribution Models,179,99.664,Definitive,UAM,1.0
