Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Rodriguez-Cruz, Martin",57222243660,Photocatalytic membrane reactor based on Mexican Natural Zeolite: RB5 dye removal by photo-Fenton process,"Domenzain-Gonzalez, J.| Castro-Arellano, J.J.| Galicia-Luna, L.A.| Rodriguez-Cruz, M.| Hernandez-Lopez, R.T.| Lartundo-Rojas, L.",6.0,57212264102| 6503970367| 6701732427| 57222243660| 36664659100| 57455354200,2021.0,2021-08-01,Journal of Environmental Chemical Engineering,9,4,-,105281,ISSN-22133437,21100255493.0,Journal,Elsevier Ltd,English,1.32,18,7.7,16,1.042,14,3.24,100.0,22.0,1.02,16.75,18.0,28.0,0.0,0.0,"Domenzain-Gonzalez, J., Castro-Arellano, J.J., Galicia-Luna, L.A. and 3 more (...) (2021).Photocatalytic membrane reactor based on Mexican Natural Zeolite: RB5 dye removal by photo-Fenton process. Journal of Environmental Chemical Engineering,9(4) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85102007353&origin=resultslist,10.1016/j.jece.2021.105281,Article,,2-s2.0-85102007353,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional,505017| 505011,Academic,2.0,60019176| 60014923,Instituto Politécnico Nacional| Universidad Autónoma Metropolitana,57212264102,57455354200,57212264102| 6503970367| 6701732427,-,Mexico,1.0,1501| 1508| 2310| 2311,Chemical Engineering (miscellaneous)| Process Chemistry and Technology| Pollution| Waste Management and Disposal,2| 3,Engineering & Technology| Social Sciences & Management,424| 249| 219,Environmental Sciences| Engineering - Petroleum| Engineering - Chemical,37| 36,Physical Sciences| Engineering,40| 34,Engineering| Chemical Sciences,3406| 4004| 4011,Physical chemistry| Chemical engineering| Environmental engineering,-,Additive Manufacturing and Material Properties,270,96.664,Properties and Applications of Extruded Polytetrafluoroethylene Composites,29575,45.593,Weak,Nacional,2.0
