Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Torres Calderón, Daniela Melissa",57222177648,Growth assessment and toxigenicity of microcystis in nutrient-enriched waters,"Aquino-Cruz, A.| Torres Calderón, D.M.| Barrios García, E.A.| Bulit, C.",4.0,55129226900| 57222177648| 57222183887| 6508053295,2021.0,2021-01-01,Revista Internacional de Contaminacion Ambiental,37,-,155-165,-,ISSN-01884999,25279.0,Journal,"Centro de Ciencias de la Atmosfera, UNAM",Spanish,0.23,82,0.8,83,0.168,85,0.58,25.0,0.0,0.0,20.86,82.0,79.0,0.0,0.0,"Aquino-Cruz, A., Torres Calderón, D.M., Barrios García, E.A. and 1 more (...) (2021).Growth assessment and toxigenicity of microcystis in nutrient-enriched waters. Revista Internacional de Contaminacion Ambiental,37155-165",https://www.scopus.com/record/display.url?eid=2-s2.0-85101859905&origin=resultslist,10.20937/RICA.53782,Article,Gold,2-s2.0-85101859905,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60010210,Universidad Autónoma Metropolitana Unidad Xochimilco,55129226900,6508053295,55129226900,-,Mexico,1.0,2310| 2311,Pollution| Waste Management and Disposal,3,Social Sciences & Management,424,Environmental Sciences,37,Physical Sciences,41| 40,Environmental Sciences| Engineering,4105| 4004| 4104,Pollution and contamination| Chemical engineering| Environmental management,SDG 14,Microbial Solutions for Water Quality and Ecosystem Health,324,87.77,Microcystin Toxins and Cyanobacterial Blooms Impact,452,98.945,Very Good,UAM,1.0
