Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Becerril-Samaniego, Eleazar",58791428500,Copper Precursor Salt-Dependent Antimicrobial Activity of Graphite Oxide Composites Against Escherichia coli and Staphylococcus Aureus: Synthesis and Characterization,"Chavez-Esquivel, G.| Cervantes-Cuevas, H.| Becerril-Samaniego, E.| Rodríguez-Villar, K.| Pérez-Villanueva, J.",5.0,55773546500| 57741364900| 58791428500| 57196943640| 24391165500,2024.0,2024-02-01,Physica Status Solidi (A) Applications and Materials Science,221,3,-,2300506,ISSN-18626300,5800179580.0,Journal,John Wiley and Sons Inc,English,0.65,52,3.6,42,0.416,49,0.68,9.0,2.0,0.25,7.97,45.0,60.0,0.0,0.0,"Chavez-Esquivel, G., Cervantes-Cuevas, H., Becerril-Samaniego, E. and 2 more (...) (2024).Copper Precursor Salt-Dependent Antimicrobial Activity of Graphite Oxide Composites Against Escherichia coli and Staphylococcus Aureus: Synthesis and Characterization. Physica Status Solidi (A) Applications and Materials Science,221(3) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85181257929&origin=resultslist,10.1002/pssa.202300506,Article,Bronze,2-s2.0-85181257929,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60023193| 60010210,Universidad Autónoma Metropolitana - Azcapotzalco| Universidad Autónoma Metropolitana Unidad Xochimilco,55773546500,24391165500,55773546500,-,Mexico,1.0,2208| 2504| 2505| 2508| 3104| 3110,"Electrical and Electronic Engineering| Electronic, Optical and Magnetic Materials| Materials Chemistry| Surfaces, Coatings and Films| Condensed Matter Physics| Surfaces and Interfaces",4| 2,Natural Sciences| Engineering & Technology,439| 249| 221| 433,Physics & Astronomy| Engineering - Petroleum| Engineering - Electrical & Electronic| Materials Science,37| 36,Physical Sciences| Engineering,51| 40,Physical Sciences| Engineering,5104| 4016| 4018,Condensed matter physics| Materials engineering| Nanotechnology,-,Graphene-Based Nanocomposites for Enhanced Properties,653,93.46,Graphene-Based Antimicrobial Materials for Healthcare,20893,97.072,Definitive,UAM,1.0
