Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Domínguez, Adrián Islas",57811728400,Physicochemical characterization and in vitro evaluation of selfemulsifying indomethacin release systems,"Villarreal, O.S.| Domínguez, A.I.| Faustino-Vega, A.| Quirino-Barreda, C.T.| García-Gutiérrez, P.| Miranda-Calderón, J.E.",6.0,57726575700| 57811728400| 35086056200| 24449575800| 7801588106| 36622626600,2022.0,2022-01-01,Revista Colombiana de Ciencias Quimico-Farmaceuticas(Colombia),51,1,185-212,-,ISSN-00347418,21827.0,Journal,Universidad Nacional de Colombia,Spanish,0.18,86,0.6,75,0.139,75,1.45,21.0,0.0,0.0,7.06,81.0,80.0,0.0,0.0,"Villarreal, O.S., Domínguez, A.I., Faustino-Vega, A. and 3 more (...) (2022).Physicochemical characterization and in vitro evaluation of selfemulsifying indomethacin release systems. Revista Colombiana de Ciencias Quimico-Farmaceuticas(Colombia),51(1) 185-212",https://www.scopus.com/record/display.url?eid=2-s2.0-85134465146&origin=resultslist,10.15446/rcciquifa.v51n1.95366,Article,Gold,2-s2.0-85134465146,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,704696| 505017| 505023,Academic| Government,3.0,60005847| 60032442| 60014923| 60010210| 60027998| 60028381,"Universidad Nacional Autónoma de México, Facultad de Quimica| Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Xochimilco| Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Universidad Autónoma Metropolitana -Unidad Iztapalapa",57726575700,36622626600,57726575700,-,Mexico,1.0,2736| 3000,"Pharmacology (medical)| General Pharmacology, Toxicology and Pharmaceutics",5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,-,-,-,-,-,Innovative Drug Delivery Systems for Enhanced Absorption,147,89.47,Innovative Drug Delivery Systems for Enhanced Bioavailability,4609,96.425,Definitive,Nacional,3.0
