Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Cruz, Yeyzon J.",57208623679,Electrospun PCL-protein scaffolds coated by pyrrole plasma polymerization,"Cruz, Y.| Muñoz, E.| Gomez-Pachón, E.Y.| Morales-Corona, J.| Olayo-Lortia, J.| Olayo, R.| Olayo-Valles, R.",7.0,57208623679| 56021846500| 55770188400| 26655036900| 36662635000| 7004460174| 7801614581,2019.0,2019-07-03,"Journal of Biomaterials Science, Polymer Edition",30,10,832-845,-,ISSN-09205063,16070.0,Journal,Taylor and Francis Inc.,English,0.67,53,4.3,33,0.582,43,1.02,33.0,16.0,0.7,14.39,30.0,39.0,0.0,0.0,"Cruz, Y., Muñoz, E., Gomez-Pachón, E.Y. and 4 more (...) (2019).Electrospun PCL-protein scaffolds coated by pyrrole plasma polymerization. Journal of Biomaterials Science, Polymer Edition,30(10) 832-845",https://www.scopus.com/record/display.url?eid=2-s2.0-85065329151&origin=resultslist,10.1080/09205063.2019.1603338,Article,,2-s2.0-85065329151,30943867,"Tecnológico Nacional de México, Mexico City| Universidad Autónoma Metropolitana| Instituto Tecnológico de Toluca| Universidad Pedagógica y Tecnológica de Colombia",719128| 505017| 714708| 700982,Academic,4.0,60077378| 60028381| 60029921| 60134870,Universidad Pedagógica y Tecnológica de Colombia| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Instituto Tecnologico de Toluca| Tecnológico Nacional de México,57208623679,7801614581,7801614581,-,Mexico| Colombia,2.0,1304| 1502| 2204| 2502,Biophysics| Bioengineering| Biomedical Engineering| Biomaterials,5| 4| 2,Life Sciences & Medicine| Natural Sciences| Engineering & Technology,433| 219| 507,Materials Science| Engineering - Chemical| Biological Sciences,36| 32,Engineering| Life Sciences,40| 31,Engineering| Biological Sciences,4003| 3101,Biomedical engineering| Biochemistry and cell biology,-,Nanofibers and Their Multifunctional Applications,176,94.048,Electrospun Nanofibers in Biomedical Applications,295,99.749,Defensible,Internacional,3.0
