Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Ronderos-Lara, José Gustavo",57210573623,"Microplastics on sandy beaches of Chiapas, Mexico","López-Velázquez, K.| Duque-Olivera, K.G.| Santiago-Gordillo, D.A.| Hoil-Canul, E.R.| Guzmán-Mar, J.L.| Villanueva-Rodríguez, M.| Ronderos-Lara, J.G.| Castillo-Quevedo, C.| Cabellos-Quiroz, J.L.",9.0,57215832008| 58502829100| 58502701100| 57212527050| 56000854800| 26024946900| 57210573623| 14833945200| 56013575900,2024.0,2024-02-01,Regional Studies in Marine Science,70,-,-,103381,ISSN-23524855,21100390177.0,Journal,Elsevier B.V.,English,0.84,39,4.1,18,0.6,21,2.66,31.0,8.0,1.92,4.17,18.0,14.0,0.0,0.0,"López-Velázquez, K., Duque-Olivera, K.G., Santiago-Gordillo, D.A. and 6 more (...) (2024).Microplastics on sandy beaches of Chiapas, Mexico. Regional Studies in Marine Science,70",https://www.scopus.com/record/display.url?eid=2-s2.0-85183165224&origin=resultslist,10.1016/j.rsma.2024.103381,Article,,2-s2.0-85183165224,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autonoma de Nuevo Leon| Universidad Autónoma Metropolitana| Universidad de Guadalajara,704696| 505013| 505017| 505019,Academic| Government,4.0,60027998| 128568938| 60025417| 60023193| 60008943,"Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Universidad Politécnica de Tapachula| Universidad Autónoma de Nuevo León| Universidad Autónoma Metropolitana - Azcapotzalco| Universidad de Guadalajara",57215832008,56013575900,57215832008,-,Mexico,1.0,1103| 1104| 1105| 2303,"Animal Science and Zoology| Aquatic Science| Ecology, Evolution, Behavior and Systematics| Ecology",4| 5,Natural Sciences| Life Sciences & Medicine,424| 502,Environmental Sciences| Agriculture & Forestry,32| 37,Life Sciences| Physical Sciences,31| 37,Biological Sciences| Earth Sciences,3103| 3708,Ecology| Oceanography,SDG 11| SDG 12| SDG 14,Biodegradable Polymers and Microplastics in Environment,333,99.673,Microplastics as Environmental Pollutants and Risks,8,100,Definitive,Nacional,4.0
