Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Morales-Hernández, Itzel",57203815749,Postnatal overnutrition alters the orexigenic effects of melanin-concentrating hormone (MCH) and reduces MCHR1 hypothalamic expression on spontaneous feeding and fasting,"Pérez-Morales, M.| Hurtado-Alvarado, G.| Morales-Hernández, I.| Gómez-González, B.| Domínguez-Salazar, E.| Velázquez-Moctezuma, J.",6.0,35337708700| 55318051800| 57203815749| 56013566800| 6506373102| 55989759500,2018.0,2018-12-01,Pharmacology Biochemistry and Behavior,175,-,53-61,-,ISSN-00913057,21197.0,Journal,Elsevier Inc.,English,0.83,41,5.3,22,0.924,25,1.41,35.0,2.0,0.19,10.5,68.0,65.0,0.0,0.0,"Pérez-Morales, M., Hurtado-Alvarado, G., Morales-Hernández, I. and 3 more (...) (2018).Postnatal overnutrition alters the orexigenic effects of melanin-concentrating hormone (MCH) and reduces MCHR1 hypothalamic expression on spontaneous feeding and fasting. Pharmacology Biochemistry and Behavior,17553-61",https://www.scopus.com/record/display.url?eid=2-s2.0-85053029294&origin=resultslist,10.1016/j.pbb.2018.09.002,Article,,2-s2.0-85053029294,30196088,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,35337708700,55989759500,35337708700,-,Mexico,1.0,1303| 1308| 2802| 2803| 3004| 3005,Biochemistry| Clinical Biochemistry| Behavioral Neuroscience| Biological Psychiatry| Pharmacology| Toxicology,5,Life Sciences & Medicine,537| 507| 532,Pharmacy & Pharmacology| Biological Sciences| Medicine,34| 32,Medical and Health| Life Sciences,32,Biomedical And Clinical Sciences,3209| 3214,Neurosciences| Pharmacology and pharmaceutical sciences,SDG 3,Obstructive Sleep Apnea and Quality of Life,194,75.082,Melanin Concentrating Hormone in Energy Regulation,23522,72.838,Very Good,UAM,1.0
