Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Gaona Montiel, Fernando",57216930457,"Markets, volatility and futures management in Mexico: The use of the ARCH and GARCH method","Gaona Montiel, F.| Reyes Robles, A.| Ramírez Cedillo, E.",3.0,57216930457| 57216921155| 57204550948,2020.0,2020-01-01,Contaduria y Administracion,65,1,-,-,ISSN-01861042,21100379744.0,Journal,Universidad Nacional Autonoma de Mexico,Spanish,0.71,50,1.3,62,0.236,61,1.0,64.0,1.0,0.11,8.78,74.0,72.0,0.0,0.0,"Gaona Montiel, F., Reyes Robles, A., Ramírez Cedillo, E. (2020).Markets, volatility and futures management in Mexico: The use of the ARCH and GARCH method. Contaduria y Administracion,65(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85085303559&origin=resultslist,10.22201/FCA.24488410E.2018.1752,Article,Gold,2-s2.0-85085303559,-,Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Mexico,505017| 505051,Academic,2.0,60014923| 60002281,Universidad Autónoma Metropolitana| Universidad Autónoma del Estado de México,57216930457,57204550948,57204550948,-,Mexico,1.0,1400,"General Business,Management and Accounting",3,Social Sciences & Management,308,Business & Management Studies,35,Business and Economics,35,"Commerce, Management, Tourism And Services",3501,"Accounting, auditing and accountability",-,China's Strategic Influence in Global Relations,87,67.364,Russia's International Status and Foreign Policy Dynamics,13239,78.777,Defensible,Nacional,2.0
