Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Reyes, Luis Fernando Hoyos",57203779568,Methodology for ontology design and construction,"Bravo, M.| Reyes, L.F.H.| Reyes Ortiz, J.A.",3.0,56000907900| 57203779568| 57188692429,2019.0,2019-01-01,Contaduria y Administracion,64,4,1-24,-,ISSN-01861042,21100379744.0,Journal,Universidad Nacional Autonoma de Mexico,English,0.66,53,1.2,56,0.174,71,0.28,22.0,47.0,1.43,7.72,10.0,20.0,0.0,0.0,"Bravo, M., Reyes, L.F.H., Reyes Ortiz, J.A. (2019).Methodology for ontology design and construction. Contaduria y Administracion,64(4) 1-24",https://www.scopus.com/record/display.url?eid=2-s2.0-85085333579&origin=resultslist,10.22201/FCA.24488410E.2020.2368,Article,Gold,2-s2.0-85085333579,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60014923,Universidad Autónoma Metropolitana,56000907900,57188692429,56000907900,-,Mexico,1.0,1400,"General Business,Management and Accounting",3,Social Sciences & Management,308,Business & Management Studies,35,Business and Economics,35,"Commerce, Management, Tourism And Services",3501,"Accounting, auditing and accountability",-,Semantic Web Technologies for Enhanced Data Integration,94,49.509,Ontology Engineering for Knowledge-Based Systems,474,85.388,Definitive,UAM,1.0
