Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Pineda-Peralta, Alma",57190585094,"Diet changes in two species of mojarras (Gerreidae) in Laguna de Términos, Campeche, Mexico","Pineda-Peralta, A.| Ramos-Miranda, J.| Castillo-Rivera, M.| Arreguín-Sánchez, F.",4.0,57190585094| 11738945700| 55993709600| 7003265152,2016.0,2016-08-01,Revista de Biologia Marina y Oceanografia,51,2,385-394,-,ISSN-07173326,13565.0,Journal,Universidad de Valparaiso,Spanish,0.39,71,0.8,79,0.301,68,0.38,18.0,7.0,0.28,7.2,48.0,58.0,0.0,0.0,"Pineda-Peralta, A., Ramos-Miranda, J., Castillo-Rivera, M. and 1 more (...) (2016).Diet changes in two species of mojarras (Gerreidae) in Laguna de Términos, Campeche, Mexico. Revista de Biologia Marina y Oceanografia,51(2) 385-394",https://www.scopus.com/record/display.url?eid=2-s2.0-84981344002&origin=resultslist,10.4067/S0718-19572016000200015,Article,Gold|Green,2-s2.0-84981344002,-,Universidad Autónoma Metropolitana| Universidad Autónoma de Campeche| Instituto Politécnico Nacional,505017| 713806| 505011,Academic,3.0,60014923| 60013136| 60028381| 60004432| 60019176,Universidad Autónoma Metropolitana| Universidad Autónoma de Campeche| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Centro Interdisciplinario de Ciencias Marinas| Instituto Politécnico Nacional,57190585094,7003265152,55993709600,-,Mexico,1.0,1104| 1910,Aquatic Science| Oceanography,5| 4,Life Sciences & Medicine| Natural Sciences,502| 416| 450,Agriculture & Forestry| Earth & Marine Sciences| Geology,32| 37,Life Sciences| Physical Sciences,31| 30,"Biological Sciences| Agricultural, Veterinary And Food Sciences",3005| 3109| 3103,Fisheries sciences| Zoology| Ecology,-,Biodiversity and Aquaculture in the Mediterranean Sea,1261,23.872,Ecosystem Dynamics in Gulf of Mexico Lagoons,58057,24.415,Defensible,Nacional,3.0
