Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Rivera-Ruz, Itzel Alejandra",57947947900,Methotrexate Induces an Antioxidant Hormetic Response in Primary Rat Astrocytes,"Luna-López, A.| Flores-González, G.A.| Rivera-Ruz, I.A.| Librado-Osorio, R.| Erosa-De Haro, L.A.| Königsberg, M.| Alarcón-Aguilar, A.",7.0,56013551000| 57947789100| 57947947900| 57193795161| 57947789200| 55995895600| 55165352800,2022.0,2022-07-01,Dose-Response,20,3,-,-,ISSN-15593258,19300156901.0,Journal,SAGE Publications Inc.,English,0.66,52,3.9,35,0.472,55,0.18,4.0,2.0,0.09,11.46,63.0,76.0,0.0,0.0,"Luna-López, A., Flores-González, G.A., Rivera-Ruz, I.A. and 4 more (...) (2022).Methotrexate Induces an Antioxidant Hormetic Response in Primary Rat Astrocytes. Dose-Response,20(3) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85140907493&origin=resultslist,10.1177/15593258221130752,Article,Gold|Green,2-s2.0-85140907493,-,Instituto Nacional de Geriatría| Universidad Autónoma Metropolitana,714711| 505017,Other| Academic,2.0,60108388| 60014923| 60028381,Instituto Nacional de Geriatría| Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana -Unidad Iztapalapa,56013551000,55165352800,55165352800,-,Mexico,1.0,1504| 2307| 2739| 3005,"Chemical Health and Safety| Health, Toxicology and Mutagenesis| Public Health, Environmental and Occupational Health| Toxicology",2| 5,Engineering & Technology| Life Sciences & Medicine,424| 537| 249| 532| 219,Environmental Sciences| Pharmacy & Pharmacology| Engineering - Petroleum| Medicine| Engineering - Chemical,34| 36| 32,Medical and Health| Engineering| Life Sciences,32,Biomedical And Clinical Sciences,3214| 3208,Pharmacology and pharmaceutical sciences| Medical physiology,-,Nrf2 Regulation and Aquaporin Function in Cells,366,62.982,Nrf2 Pathway in Cancer and Oxidative Stress,521,99.462,Defensible,Nacional,2.0
