Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Ponce-Aguilar, Daniel I.",58220970700,The ACE rs1799752 Variant Is Associated with COVID-19 Severity but Is Independent of Serum ACE Activity in Hospitalized and Recovered Patients,"Fricke-Galindo, I.| Buendia-Roldan, I.| Ponce-Aguilar, D.I.| Pérez-Rubio, G.| Chavez-Galan, L.| Alanis-Ponce, J.| Pérez-Torres, K.| Valencia-Pérez Rea, D.| Téllez-Quijada, F.| Nava-Quiroz, K.J.| Hernández-Zenteno, R.D.J.| Gutiérrez-Nava, A.| Falfán-Valencia, R.",13.0,56461366300| 34970814200| 58220970700| 41662191100| 56013608700| 57822819500| 58221403500| 57823183700| 57218562557| 57202537339| 56717608000| 6504527383| 56000865200,2023.0,2023-04-01,International Journal of Molecular Sciences,24,8,-,7678,ISSN-16616596,25879.0,Journal,Multidisciplinary Digital Publishing Institute (MDPI),English,1.12,22,8.1,10,1.179,5,0.44,8.0,8.0,0.7,11.39,28.0,39.0,0.0,0.0,"Fricke-Galindo, I., Buendia-Roldan, I., Ponce-Aguilar, D.I. and 10 more (...) (2023).The ACE rs1799752 Variant Is Associated with COVID-19 Severity but Is Independent of Serum ACE Activity in Hospitalized and Recovered Patients. International Journal of Molecular Sciences,24(8) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85156102391&origin=resultslist,10.3390/ijms24087678,Article,Gold|Green,2-s2.0-85156102391,37108839,Universidad Autónoma Metropolitana| Instituto Nacional de Enfermedades Respiratorias,505017| 505037,Government| Academic,2.0,60008205| 60010210,Instituto Nacional de Enfermedades Respiratorias| Universidad Autónoma Metropolitana Unidad Xochimilco,56461366300,56000865200,56000865200,-,Mexico,1.0,1312| 1503| 1604| 1605| 1606| 1607| 1706,Molecular Biology| Catalysis| Inorganic Chemistry| Organic Chemistry| Physical and Theoretical Chemistry| Spectroscopy| Computer Science Applications,4| 2| 5,Natural Sciences| Engineering & Technology| Life Sciences & Medicine,219| 507| 409| 212| 249| 213,Engineering - Chemical| Biological Sciences| Chemistry| Computer Science & Information Systems| Engineering - Petroleum| Data Science,32| 36| 37| 38,Life Sciences| Engineering| Physical Sciences| Computer Science,31| 34,Biological Sciences| Chemical Sciences,3107| 3101| 3404,Microbiology| Biochemistry and cell biology| Medicinal and biomolecular chemistry,SDG 3,"COVID-19, Its Impact, and Vaccination",1,99.935,Genetic Variants and COVID-19 Severity Insights,61461,82.973,Definitive,Nacional,2.0
