Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Jesús, Pablo López De",57491231200,Effect of Chronic Moderate Caloric Restriction on the Reproductive Function in Aged Male Wistar Rats,"Jesús, P.L.| Arenas-Ríos, E.| Ruíz-Ramos, M.| Flores-Alonso, J.C.| Mendoza-Núñez, V.M.| Arrieta-Cruz, I.| Arteaga-Silva, M.",7.0,57491231200| 11540211600| 6701355527| 56000921300| 6602166005| 16309102300| 8654304700,2022.0,2022-03-01,Nutrients,14,6,-,1256,ISSN-20726643,19700188323.0,Journal,MDPI,English,1.56,12,9,11,1.291,6,0.23,6.0,9.0,0.48,12.55,33.0,50.0,0.0,0.0,"Jesús, P.L., Arenas-Ríos, E., Ruíz-Ramos, M. and 4 more (...) (2022).Effect of Chronic Moderate Caloric Restriction on the Reproductive Function in Aged Male Wistar Rats. Nutrients,14(6) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85126534607&origin=resultslist,10.3390/nu14061256,Article,Gold|Green,2-s2.0-85126534607,35334913,Instituto Nacional de Geriatría| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social| Universidad Nacional Autónoma de México,714711| 505017| 505006| 505023,Other| Academic| Government,4.0,60014923| 60028381| 60029824| 60032442| 60095128| 60008467| 60013839| 60108388,"Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Nacional Autónoma de México, Facultad de Estudios Superiores Zaragoza| Universidad Nacional Autónoma de México| Hospital General de Zona IMSS| Instituto Mexicano del Seguro Social| Secretaria de Salud| Instituto Nacional de Geriatría",57491231200,8654304700,8654304700,-,Mexico,1.0,1106| 2916,Food Science| Nutrition and Dietetics,5,Life Sciences & Medicine,502| 534,Agriculture & Forestry| Nursing,34| 32,Medical and Health| Life Sciences,32| 42,Biomedical And Clinical Sciences| Health Sciences,3202| 3210| 4206,Clinical sciences| Nutrition and dietetics| Public health,-,Molecular Mechanisms in Aging and Cancer Risk,753,56.377,Caloric Restriction Effects on Aging and Health,8235,88.976,Very Good,Nacional,4.0
