Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Tenorio-Mendoza, Roberto",57929504400,REPORT OF AMPLEXUS OF COUPLE OF DRYOPHYTES EXIMIUS (HYLIDAE) INSIDE A BUCKET WITH WATER,"Osnaya-Becerril, J.E.| Tenorio-Mendoza, R.| Martínez-Coronel, M.",3.0,57929689600| 57929504400| 9637296900,2022.0,2022-04-14,Revista Latinoamericana de Herpetologia,5,2,154-157,-,ISSN-25942158,21101029732.0,Journal,Sociedad Herpetologica Mexicana,Spanish,0.29,79,0.5,93,0.15,91,0.06,1.0,0.0,0.0,7.36,81.0,80.0,0.0,0.0,"Osnaya-Becerril, J.E., Tenorio-Mendoza, R., Martínez-Coronel, M. (2022).REPORT OF AMPLEXUS OF COUPLE OF DRYOPHYTES EXIMIUS (HYLIDAE) INSIDE A BUCKET WITH WATER. Revista Latinoamericana de Herpetologia,5(2) 154-157",https://www.scopus.com/record/display.url?eid=2-s2.0-85139935643&origin=resultslist,10.22201/fc.25942158e.2022.2.441,Article,Gold,2-s2.0-85139935643,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,57929689600,9637296900,57929689600,-,Mexico,1.0,1103| 1105,"Animal Science and Zoology| Ecology, Evolution, Behavior and Systematics",5,Life Sciences & Medicine,502,Agriculture & Forestry,32,Life Sciences,30| 31,"Agricultural, Veterinary And Food Sciences| Biological Sciences",3103| 3009| 3109,Ecology| Veterinary sciences| Zoology,-,Diversity and Conservation of Amphibian Species,317,46.109,Conservation Strategies for Amphibian Population Dynamics,5455,84.354,Defensible,UAM,1.0
