Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Cortés-Arroyo, Alma Rosa A.",7801313985,Pharmacokinetics and pharmacodynamics of metamizol in co-administration with morphine under acute and chronic treatments in arthritic rats,"Carrillo-Calzadilla, P.E.| López-Muñoz, F.J.| Moreno-Rocha, L.A.| Medina-López, J.R.| Cortés-Arroyo, A.R.| Domínguez-Ramírez, A.M.",6.0,57193382214| 57189033250| 53875002400| 7402370643| 7801313985| 55989749700,2017.0,2017-06-01,Journal of Pharmacy and Pharmacology,69,6,642-651,-,ISSN-00223573,23102.0,Journal,Blackwell Publishing Ltd,English,0.84,39,4.2,24,0.657,25,0.78,34.0,2.0,0.12,8.16,67.0,68.0,0.0,0.0,"Carrillo-Calzadilla, P.E., López-Muñoz, F.J., Moreno-Rocha, L.A. and 3 more (...) (2017).Pharmacokinetics and pharmacodynamics of metamizol in co-administration with morphine under acute and chronic treatments in arthritic rats. Journal of Pharmacy and Pharmacology,69(6) 642-651",https://www.scopus.com/record/display.url?eid=2-s2.0-85013428438&origin=resultslist,10.1111/jphp.12702,Article,,2-s2.0-85013428438,28220483,Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional| Universidad Autónoma Metropolitana,505002| 505017,Academic| Government,2.0,60010210| 60017323,Universidad Autónoma Metropolitana Unidad Xochimilco| Centro de Investigacion y de Estudios Avanzados del Instituto Politécnico Nacional,57193382214,55989749700,55989749700,-,Mexico,1.0,3003| 3004,Pharmaceutical Science| Pharmacology,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,32,Biomedical And Clinical Sciences,3214,Pharmacology and pharmaceutical sciences,-,Electrochemical Sensors and Molecular Imprinting Techniques,718,81.949,Metamizole and Dipyrone: Analgesic Insights and Safety,31152,54.049,Definitive,Nacional,2.0
