Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Pérez-Hernández, Jesus",57090299400,Entamoeba histolytica trophozoites interact with the c-met receptor at the surface of liver origin cells through the gal/galnac amoebic lectin,"Pérez-Hernández, J.| Retana-González, C.| Ramos-Martínez, E.| Cruz-Colín, J.| Saralegui-Amaro, A.| Baltazar-Rosario, G.| Gutiérrez-Ruíz, C.| Aristi-Urista, G.| López-Vancell, R.",9.0,57090299400| 57256536100| 55539222100| 54792754900| 57256536200| 57256397200| 57256821100| 56323196500| 7801612093,2021.0,2021-09-01,Life,11,9,-,923,ISSN-20751729,27202.0,Journal,MDPI,English,0.77,46,1.9,59,0.588,34,1.66,24.0,2.0,0.19,10.36,66.0,68.0,0.0,0.0,"Pérez-Hernández, J., Retana-González, C., Ramos-Martínez, E. and 6 more (...) (2021).Entamoeba histolytica trophozoites interact with the c-met receptor at the surface of liver origin cells through the gal/galnac amoebic lectin. Life,11(9) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85114804687&origin=resultslist,10.3390/life11090923,Article,Gold|Green,2-s2.0-85114804687,-,Universidad Autónoma Metropolitana| Hospital General de Mexico| Instituto Nacional de Medicina Genomica| Universidad Nacional Autónoma de México,505017| 505032| 707723| 505023,Medical| Academic| Government,4.0,60032442| 60095231| 60011300| 60172289| 60014923| 60015684,Universidad Nacional Autónoma de México| Instituto Nacional de Medicina Genómica| Instituto de Biotecnología de la UNAM| Universidad Nacional Autónoma de México Campus Morelos| Universidad Autónoma Metropolitana| Hospital General de Mexico,57090299400,7801612093,7801612093,-,Mexico,1.0,1105| 1300| 1911| 1912,"Ecology, Evolution, Behavior and Systematics| General Biochemistry,Genetics and Molecular Biology| Paleontology| Space and Planetary Science",4| 5,Natural Sciences| Life Sciences & Medicine,502| 507| 450| 451| 416,Agriculture & Forestry| Biological Sciences| Geology| Geophysics| Earth & Marine Sciences,32| 37,Life Sciences| Physical Sciences,31| 46,Biological Sciences| Information And Computing Sciences,3104| 3101| 4601,Evolutionary biology| Biochemistry and cell biology| Applied computing,-,Antibiotic Resistance Mechanisms in Clinical Infections,21,96.403,Entamoeba Histolytica and Host Interaction Dynamics,7278,73.191,Definitive,Nacional,4.0
