Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Robles-Martinez, I.",58524665700,Chaotic logistic map sequences with good autocorrelation properties,"Laguna-Sanchez, G.| Aguirre-Guerrero, D.| Robles-Martinez, I.",3.0,35186102900| 55504226200| 58524665700,2023.0,2023-06-01,Journal of Applied Research and Technology,21,3,367-375,-,ISSN-16656423,21100201949.0,Journal,Universidad Nacional Autonoma de Mexico,English,0.31,78,1.5,65,0.186,77,0.16,4.0,1.0,0.09,10.7,65.0,74.0,0.0,0.0,"Laguna-Sanchez, G., Aguirre-Guerrero, D., Robles-Martinez, I. (2023).Chaotic logistic map sequences with good autocorrelation properties. Journal of Applied Research and Technology,21(3) 367-375",https://www.scopus.com/record/display.url?eid=2-s2.0-85166954806&origin=resultslist,10.22201/icat.24486736e.2023.21.3.1786,Article,Gold,2-s2.0-85166954806,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60112837| 60014923| 60024080,Universidad Autónoma Metropolitana-Lerma| Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Cuajimalpa,35186102900,58524665700,35186102900,-,Mexico,1.0,2200,General Engineering,2,Engineering & Technology,-,-,36,Engineering,40,Engineering,4009| 4004| 4006,"Electronics, sensors and digital hardware| Chemical engineering| Communications engineering",-,Synthetic Aperture Radar Technologies,2,92.217,Binary Sequences and Polynomial Properties in Radar Systems,43525,48.419,Definitive,UAM,1.0
