Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Quenones, S. H.",57217102097,Synthesis and characterization of the acid hexamolybdocobaltate(III) complex with amino acid glycine of composition (H3O)3[CoMo6O18(OH)6]•(H3NCH2COO)2(H2O)5,"Kaziev, G.Z.| Stepnova, A.F.| Nguyen, B.V.| Dorovatovskii, P.V.| Khrustalev, V.N.| Quenones, S.H.",6.0,6701873228| 53878722000| 57217106116| 16229850300| 35466863600| 57217102097,2020.0,2020-05-01,Russian Chemical Bulletin,69,5,1030-1034,-,ISSN-10665285,21510.0,Journal,Springer,English,0.56,60,1.8,57,0.268,62,0.65,22.0,0.0,0.0,18.29,83.0,78.0,0.0,0.0,"Kaziev, G.Z., Stepnova, A.F., Nguyen, B.V. and 3 more (...) (2020).Synthesis and characterization of the acid hexamolybdocobaltate(III) complex with amino acid glycine of composition (H3O)3[CoMo6O18(OH)6]•(H3NCH2COO)2(H2O)5. Russian Chemical Bulletin,69(5) 1030-1034",https://www.scopus.com/record/display.url?eid=2-s2.0-85086247097&origin=resultslist,10.1007/s11172-020-2864-x,Article,,2-s2.0-85086247097,-,Russian Research Centre Kurchatov Institute| Universidad Autónoma Metropolitana| Moscow Pedagogical State University| RAS - Zelinsky Institute of Organic Chemistry| Russian Academy of Sciences| People's Friendship University of Russia,331017| 505017| 331009| 331096| 331046| 331018,Government| Academic,6.0,60068676| 60020943| 60015024| 60014039| 60023193,"Moscow Pedagogical State University| National Research Centre ""Kurchatov Institute""| RUDN University| N.D. Zelinsky Institute of Organic Chemistry, Russian Academy of Sciences| Universidad Autónoma Metropolitana - Azcapotzalco",6701873228,57217102097,53878722000,-,Mexico| Russian Federation,2.0,1600,General Chemistry,4,Natural Sciences,409,Chemistry,37,Physical Sciences,34,Chemical Sciences,-,-,-,Polyoxometalates and Vanadium in Catalytic Applications,1104,35.383,Heteropoly Compounds and Their Structural Insights,46164,2.392,Definitive,Internacional,1.0
