Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Ponce-Coria, José",24438352800,Role of major histocompatibility complex genes in the susceptibility and protection of primary open angle glaucoma and primary congenital glaucoma,"Gil-Carrasco, F.| Alvarez-Padilla, M.| Hernández-Doño, S.| Ponce-Coria, J.| García-Silva, R.| Granados, J.",6.0,56002773600| 57205462890| 57209211056| 24438352800| 57216780273| 55995937700,2021.0,2021-01-01,Open Ophthalmology Journal,15,1,151-155,-,ISSN-18743641,19700201621.0,Journal,Bentham Science Publishers,English,0.7,50,1.7,58,0.399,60,0.74,9.0,0.0,0.0,6.12,82.0,79.0,0.0,0.0,"Gil-Carrasco, F., Alvarez-Padilla, M., Hernández-Doño, S. and 3 more (...) (2021).Role of major histocompatibility complex genes in the susceptibility and protection of primary open angle glaucoma and primary congenital glaucoma. Open Ophthalmology Journal,15(1) 151-155",https://www.scopus.com/record/display.url?eid=2-s2.0-85121973195&origin=resultslist,10.2174/1874364102115010151,Article,Gold,2-s2.0-85121973195,-,Universidad Autónoma Metropolitana| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,505017| 505009,Academic| Government,2.0,60084251| 60009149| 60010210,"Asociación para Evitar la Ceguera en México, I.A.P.| Instituto Nacional de la Nutrición Salvador Zubiran| Universidad Autónoma Metropolitana Unidad Xochimilco",56002773600,55995937700,55995937700,-,Mexico,1.0,2731,Ophthalmology,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3212,Ophthalmology and optometry,-,Glaucoma Management and Corneal Health Insights,44,71.223,Neuroprotective Strategies for Glaucoma Management,1614,96.106,Definitive,Nacional,2.0
