Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Alonso Palmas Pérez, Santiago",58195300300,Digital technology as a tool for the democratization of powerful mathematical ideas,"Palmas-Pérez, S.",1.0,58195300300,2018.0,2018-01-01,Revista Colombiana de Educacion,-,74,109-132,-,ISSN-01203916,21100897721.0,Journal,Research Center of Universidad Pedagogica Nacional,Spanish,-,-,0,94,-,-,0.79,41.0,4.0,0.17,6.01,58.0,66.0,0.0,0.0,"Palmas-Pérez, S. (2018).Digital technology as a tool for the democratization of powerful mathematical ideas. Revista Colombiana de Educacion,(74) 109-132",https://www.scopus.com/record/display.url?eid=2-s2.0-85061243693&origin=resultslist,-,Article,,2-s2.0-85061243693,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60112837,Universidad Autónoma Metropolitana-Lerma,-,-,58195300300,58195300300,Mexico,1.0,3304,Education,3,Social Sciences & Management,318,Education & Training,41,Education Studies,39,Education,3902| 3999| 3903,"Education policy, sociology and philosophy| Other education| Education systems",SDG 4,Mathematics Education and Teacher Development Insights,472,69.065,Innovative Didactics in Mathematics Teacher Education,36836,53.352,Defensible,Personal,1.0
