Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Ramírez-Cordero, Belén Ernestina",55178244300,"Sensory and memory processing in old female and male Wistar rat brain, and its relationship with the cortical and hippocampal redox state","Santín-Márquez, R.| Ramírez-Cordero, B.| Toledo-Pérez, R.| Luna-López, A.| López-Diazguerrero, N.E.| Hernández-Arciga, U.| Pérez-Morales, M.| Ortíz-Retana, J.J.| García-Servín, M.| Alcauter, S.| Hernández-Godínez, B.| Ibañez-Contreras, A.| Concha, L.| Gómez-González, B.| Königsberg, M.",15.0,57211435680| 55178244300| 57197785094| 56013551000| 8923921500| 57160171100| 35337708700| 6504569649| 56509493600| 56013591700| 6504300011| 36088971600| 8581231600| 56013566800| 55995895600,2021.0,2021-08-01,GeroScience,43,4,1899-1920,-,ISSN-25092715,21100805354.0,Journal,Springer Science and Business Media Deutschland GmbH,English,1.58,12,8.3,3,1.792,1,1.14,19.0,6.0,0.48,8.41,47.0,49.0,0.0,0.0,"Santín-Márquez, R., Ramírez-Cordero, B., Toledo-Pérez, R. and 12 more (...) (2021).Sensory and memory processing in old female and male Wistar rat brain, and its relationship with the cortical and hippocampal redox state. GeroScience,43(4) 1899-1920",https://www.scopus.com/record/display.url?eid=2-s2.0-85104119112&origin=resultslist,10.1007/s11357-021-00353-x,Article,Green,2-s2.0-85104119112,33837484,Instituto Nacional de Geriatría| SSA Mexico| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,714711| 720866| 505017| 505023,Other| Academic| Corporate,4.0,60028381| 60004064| 60108388| 60104078| 60172283| 127004034| 113998272,"Universidad Autónoma Metropolitana -Unidad Iztapalapa| SSA Mexico| Instituto Nacional de Geriatría| Instituto de Neurobiología, UNAM| UNAM campus Juriquilla| APREXBIO S.A.S de C.V.| Posgrado en Biologia Experimental",57211435680,55995895600,55995895600,-,Mexico,1.0,1302| 2705| 2707| 2717| 3401,Aging| Cardiology and Cardiovascular Medicine| Complementary and Alternative Medicine| Geriatrics and Gerontology| Veterinary (miscellaneous),5,Life Sciences & Medicine,546| 507| 532,Veterinary Science| Biological Sciences| Medicine,32| 34,Life Sciences| Medical and Health,31| 32,Biological Sciences| Biomedical And Clinical Sciences,3105| 3202,Genetics| Clinical sciences,-,Neural Mechanisms of Auditory Processing and Hearing,733,28.254,Auditory Brainstem Responses in Preterm Infants,29883,42.972,Weak,Nacional,4.0
