Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Elisa, Vega Avila",55321045400,Triterpenes G-A and G-E from Galphimia glauca with anti-inflammatory and anti-arthritic activity in mice,"Alejandra, S.-U.M.| Salud, P.| Elisa, V.-A.| Enrique, J.-F.| Julissa, R.-M.| Jaime, T.| Alejandro, Z.| David Osvaldo, S.-S.| Maribel, H.-R.",9.0,58971126200| 53264753600| 55321045400| 59454707900| 58970346000| 57192987860| 55995895500| 58970499700| 57205347829,2024.0,2024-06-28,Journal of Ethnopharmacology,328,-,-,118104,ISSN-03788741,23015.0,Journal,Elsevier Ireland Ltd,English,1.58,11,10.4,11,1.142,20,0.87,10.0,1.0,0.17,5.84,56.0,65.0,0.0,0.0,"Alejandra, S.-U.M., Salud, P., Elisa, V.-A. and 6 more (...) (2024).Triterpenes G-A and G-E from Galphimia glauca with anti-inflammatory and anti-arthritic activity in mice. Journal of Ethnopharmacology,328",https://www.scopus.com/record/display.url?eid=2-s2.0-85189448666&origin=resultslist,10.1016/j.jep.2024.118104,Article,,2-s2.0-85189448666,38531431,Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana| Instituto Mexicano del Seguro Social,505016| 505017| 505006,Academic| Government,3.0,60008467| 60010210| 60028381| 60025626,Instituto Mexicano del Seguro Social| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma del Estado de Morelos,58971126200,57205347829,58971126200| 57205347829,-,Mexico,1.0,3002| 3004,Drug Discovery| Pharmacology,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,32| 42,Biomedical And Clinical Sciences| Health Sciences,4208| 3214,"Traditional, complementary and integrative medicine| Pharmacology and pharmaceutical sciences",-,Antioxidant Compounds and Their Medicinal Potential,6,97.711,Therapeutic Potential of Malpighiaceae Plant Extracts,59030,33.531,Definitive,Nacional,3.0
