Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Arce-Aguilera, Fernando",57903855000,STUDY OF THE RESISTANCE TO DEGRADATION OF Al2O3/Al2TiO5 COMPOSITES FOR POSSIBLE USE AS BONE TISSUE,"Refugio-García, E.| Vázquez-Huerta, G.| Arce-Aguilera, F.| Herrera-Hernández, H.| Osorio-Ramos, J.| Miranda-Hernández, J.G.| Rodríguez-García, J.A.| Rocha-Rangel, E.",8.0,6504238496| 56002702300| 57903855000| 56002769700| 55807880000| 15841944200| 56013533500| 15758168200,2022.0,2022-01-01,Chemistry and Chemical Technology,16,3,398-403,-,ISSN-19964196,21100202725.0,Journal,Lviv Polytechnic National University,English,0.56,59,1.6,67,0.279,60,0.5,12.0,1.0,0.06,16.41,70.0,79.0,0.0,0.0,"Refugio-García, E., Vázquez-Huerta, G., Arce-Aguilera, F. and 5 more (...) (2022).STUDY OF THE RESISTANCE TO DEGRADATION OF Al2O3/Al2TiO5 COMPOSITES FOR POSSIBLE USE AS BONE TISSUE. Chemistry and Chemical Technology,16(3) 398-403",https://www.scopus.com/record/display.url?eid=2-s2.0-85138704009&origin=resultslist,10.23939/chcht16.03.398,Article,Bronze,2-s2.0-85138704009,-,Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Mexico,505017| 505051,Academic,2.0,60014923| 60002281| 112137078,Universidad Autónoma Metropolitana| Universidad Autónoma del Estado de México| Universidad Politécnica de Victoria,6504238496,15758168200,15758168200,-,Mexico,1.0,1500| 1600,General Chemical Engineering| General Chemistry,4| 2,Natural Sciences| Engineering & Technology,219| 409,Engineering - Chemical| Chemistry,37| 36,Physical Sciences| Engineering,51| 40| 34,Physical Sciences| Engineering| Chemical Sciences,3403| 5199| 4004,Macromolecular and materials chemistry| Other physical sciences| Chemical engineering,-,Ubiquinone Effects on Cancer and Marine Diversity,1249,23.087,Biomineralization and Structural Innovations in Sponges,31348,66.559,Defensible,Nacional,2.0
