Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Mendoza-Jasso, María Eugenia",59229476100,3-Benzylaminomethyl Lithocholic Acid Derivatives Exhibited Potent and Selective Uncompetitive Inhibitory Activity Against Protein Tyrosine Phosphatase 1B (PTP1B),"Mendoza-Jasso, M.-E.| Pérez-Villanueva, J.| Alvarado-Rodríguez, J.G.| González-Andrade, M.| Cortés-Benítez, F.",5.0,59229476100| 24391165500| 6506958853| 56013621200| 57190116225,2024.0,2024-01-01,ACS Omega,-,-,-,-,ISSN-24701343,21100828963.0,Journal,American Chemical Society,English,1.01,29,7.1,23,0.773,24,1.07,16.0,6.0,0.63,9.58,24.0,42.0,0.0,0.0,"Mendoza-Jasso, M.-E., Pérez-Villanueva, J., Alvarado-Rodríguez, J.G. and 2 more (...) (2024).3-Benzylaminomethyl Lithocholic Acid Derivatives Exhibited Potent and Selective Uncompetitive Inhibitory Activity Against Protein Tyrosine Phosphatase 1B (PTP1B). ACS Omega,",https://www.scopus.com/record/display.url?eid=2-s2.0-85199274654&origin=resultslist,10.1021/acsomega.4c04948,Article,Gold|Green,2-s2.0-85199274654,-,Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo| Universidad Nacional Autónoma de México,505017| 505050| 505023,Academic,3.0,60010210| 60014923| 60032442| 60022869| 60027135,"Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México| Universidad Nacional Autónoma de México, Facultad de Medicina| Universidad Autónoma del Estado de Hidalgo",59229476100,57190116225,56013621200| 57190116225,-,Mexico,1.0,1500| 1600,General Chemical Engineering| General Chemistry,4| 2,Natural Sciences| Engineering & Technology,409| 219,Chemistry| Engineering - Chemical,37| 36,Physical Sciences| Engineering,34| 40,Chemical Sciences| Engineering,3403| 3406| 4004,Macromolecular and materials chemistry| Physical chemistry| Chemical engineering,SDG 3,Heat Shock Proteins in Cancer and Neurodegeneration,668,44.081,Protein Tyrosine Phosphatases in Disease Mechanisms,5625,92.046,Definitive,Nacional,3.0
