Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Cejas-Añón, Gabriela",59293230000,"Sequencing, assembly, and genomic annotation of Leucoagaricus gongylophorus LEU18496, a dikarya mutualistic species","Castillo-Alfonso, F.| Valadez-Cano, C.| Cejas-Añón, G.| Utrilla, J.| Sigala Alanis, J.-C.| Le Borgne, S.| Sales-Cruz, A.M.| Vigueras-Ramírez, G.| Olivares-Hernández, R.",9.0,57221232859| 57194055956| 59293230000| 36913753600| 59294026800| 7003917295| 58030068300| 57208528338| 36158611900,2024.0,2024-08-20,Molecular Omics,20,8,524-531,-,ISSN-25154184,21100889437.0,Journal,Royal Society of Chemistry,English,0.59,57,6.3,33,0.806,38,1.6,19.0,3.0,0.41,7.35,38.0,52.0,0.0,0.0,"Castillo-Alfonso, F., Valadez-Cano, C., Cejas-Añón, G. and 6 more (...) (2024).Sequencing, assembly, and genomic annotation of Leucoagaricus gongylophorus LEU18496, a dikarya mutualistic species. Molecular Omics,20(8) 524-531",https://www.scopus.com/record/display.url?eid=2-s2.0-85201749881&origin=resultslist,10.1039/d4mo00108g,Article,,2-s2.0-85201749881,39162257,University of New Brunswick| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,501041| 505017| 505023,Academic,3.0,60014923| 60024080| 60016983| 60172289,Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Cuajimalpa| University of New Brunswick| Universidad Nacional Autónoma de México Campus Morelos,57221232859,36158611900,57208528338| 36158611900,-,Mexico| Canada,2.0,1303| 1311| 1312,Biochemistry| Genetics| Molecular Biology,5,Life Sciences & Medicine,507,Biological Sciences,32,Life Sciences,32| 31,Biomedical And Clinical Sciences| Biological Sciences,3205| 3101| 3102,Medical biochemistry and metabolomics| Biochemistry and cell biology| Bioinformatics and computational biology,-,Diversity and Health in Social Insects,353,76.259,Interactions of Leaf-Cutting Ants and Fungal Symbionts,7998,82.409,Definitive,Internacional,2.0
