Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"García Collazo, María A.",57203642324,What is the status of the forest law in the chaco region ten years after its enaction? Reviewing its past to discuss its future,"Aguiar, S.| Mastrangelo, M.E.| García Collazo, M.A.| Camba Sans, G.H.| Mosso, C.E.| Ciuffoli, L.| Schmidt, M.| Vallejos, M.| Langbehn, L.| Cáceres, D.| Merlinsky, G.| Paruelo, J.M.| Seghezzo, L.| Staiano, L.| Texeira, M.| Volante, J.N.| Verón, S.R.",17.0,49661135100| 25958757500| 57203642324| 57196374044| 57203638748| 57192201698| 56277938300| 49662244800| 57203640951| 15020274900| 57203640671| 7003650577| 6507061584| 57190213588| 12753381600| 49662461900| 6603327883,2018.0,2018-08-01,Ecologia Austral,28,2,400-417,-,ISSN-03275477,14578.0,Journal,Asociacion Argentina de Ecologia,Spanish,0.48,67,0.8,72,0.196,78,3.45,99.0,64.0,3.77,9.01,7.0,5.0,0.0,6.0,"Aguiar, S., Mastrangelo, M.E., García Collazo, M.A. and 14 more (...) (2018).What is the status of the forest law in the chaco region ten years after its enaction? Reviewing its past to discuss its future. Ecologia Austral,28(2) 400-417",https://www.scopus.com/record/display.url?eid=2-s2.0-85052534872&origin=resultslist,10.25260/ea.18.28.2.0.677,Article,Gold|Green,2-s2.0-85052534872,-,Universidad Nacional de Córdoba| Consejo Nacional de Investigaciones Científicas y Técnicas| Universidad Nacional de Santiago del Estero| Universidad Autónoma Metropolitana| Universidad Nacional de Mar del Plata| Instituto Nacional de Tecnología Agropecuaria| Universidad Nacional de Salta| Instituto Nacional de Investigación Agropecuaria - Uruguay| Universidad de Buenos Aires,601005| 601002| 717535| 505017| 601007| 601003| 717134| 709287| 601004,Academic| Government,9.0,60001563| 60020013| 60004518| 121267812| 60015154| 60002864| 128322790| 60010210| 121267813| 60270101| 60010690| 60000658| 60285916| 60026757| 121267481| 121267931| 60071625,Universidad de Buenos Aires| Instituto de Investigaciones Fisiologicas y Ecologicas| Consejo Nacional de Investigaciones Científicas y Técnicas| Cátedra de Ecología (FaUBA)| Unidad Integrada Balcarce| Universidad Nacional de Mar del Plata| Ministerio de Ambiente y Desarrollo Sustentable de la Nación| Universidad Autónoma Metropolitana Unidad Xochimilco| Licenciatura en Ciencias Ambientales (FAUBA)| Instituto de Investigaciones Gino Germani| Universidad Nacional de Santiago del Estero| Universidad Nacional de Córdoba| Instituto de Investigaciones en Energia no Convencional| Universidad Nacional de Salta| Laboratorio de Teledetección y SIG| Instituto de Clima y Agua - Inta| Instituto Nacional de Investigación Agropecuaria – INIA Uruguay,49661135100,6603327883,49661135100,-,Uruguay| Argentina,2.0,1105| 2303,"Ecology, Evolution, Behavior and Systematics| Ecology",5| 4,Life Sciences & Medicine| Natural Sciences,424| 502,Environmental Sciences| Agriculture & Forestry,37| 32,Physical Sciences| Life Sciences,31| 41,Biological Sciences| Environmental Sciences,3103| 4104| 3109,Ecology| Environmental management| Zoology,SDG 8| SDG 15,Conservation Strategies for Biodiversity and Resource Management,1129,58.535,Deforestation and Land Use in the Chaco Region,25490,76.595,Definitive,Internacional,1.0
