Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Romero-Esquiliano, Gabriela",6507021671,Implementation of intraoperative neurophysiologic monitoring in children and adults in secondary and tertiary health care facilities,"De La Maza-Krzeptowsky, L.C.| Romero-Esquiliano, G.| Ramírez-Segura, E.H.| De Obieta-Cruz, E.| Vega-Sosa, A.| Cárdenas-Mejía, A.| Juan-Orta, D.S.| Castillo-Herrera, M.| Aguilar-Castillo, S.J.| Ávila-Ordóñez, M.U.| Cordero-Guzmán, L.M.| Escobar-Cedillo, R.E.| Fraire-Martínez, M.I.| Franco-Lira, M.O.| González-Jaime, J.J.| Paz-Navarro, C.E.| Ramos-Peek, J.N.| Shkurovich-Bialik, P.| Silva-Cerecedo, P.| Tello-Valdés, C.A.| Zavala-Reina, Á.A.| López-Rodríguez, J.| Sosa-García, O.",23.0,57204114664| 6507021671| 36246579900| 39961338600| 35722995600| 7801312829| 56013577100| 36458226800| 36338438500| 16644578300| 57203143114| 24168322400| 6503920317| 6504369408| 57204105092| 57192076912| 57189653643| 6507649194| 56183665400| 57204110699| 57204108207| 57204116636| 57204104196,2018.0,2018-03-01,Cirugia y Cirujanos (English Edition),86,2,132-139,-,ISSN-00097411,21030.0,Journal,Publicaciones Permanyer,Spanish,0.39,73,0.7,75,0.161,77,1.01,20.0,6.0,0.24,8.46,51.0,62.0,0.0,0.0,"De La Maza-Krzeptowsky, L.C., Romero-Esquiliano, G., Ramírez-Segura, E.H. and 20 more (...) (2018).Implementation of intraoperative neurophysiologic monitoring in children and adults in secondary and tertiary health care facilities. Cirugia y Cirujanos (English Edition),86(2) 132-139",https://www.scopus.com/record/display.url?eid=2-s2.0-85054489931&origin=resultslist,10.24875/CIRU.M18000021,Article,Gold,2-s2.0-85054489931,29809190,"Instituto Nacional de Psiquiatria Ramon de la Fuente| Hospital de Especialidades| Universidad Autónoma Metropolitana| Hospital General de Mexico| Instituto Nacional de Rehabilitación| Instituto Mexicano del Seguro Social| Stanford University| Instituto Nacional de Neurologia y Neurocirugia| Instituto Nacional de Pediatria| Hospital General ""Dr. Manuel Gea González""",505042| 505031| 505017| 505032| 715278| 505006| 508219| 505040| 505041| 715276,Medical| Government| Academic,10.0,60027127| 60014923| 60094314| 60015684| 60003352| 60000029| 60084250| 60019221| 60008467| 60001818| 100420324| 60004914| 60022848| 60094433| 60030601| 60032700| 106977198| 60030810| 105130148| 60026733| 105130989| 60001570| 60095121| 60032838| 60012708| 117953951,"Hospital Angeles del Pedregal| Universidad Autónoma Metropolitana| Secretaría de Marina, Mexico| Hospital General de Mexico| Hospital General ""Dr. Manuel Gea González""| Instituto Nacional de Neurología y Neurocirugía| Instituto Nacional de Rehabilitación| UMAE Hospital de Especialidades Centro Medico Nacional Siglo XXI| Instituto Mexicano del Seguro Social| Instituto Nacional de Psiquiatría Ramon de la Fuente| Hosp. Psiquiat. 'Dr. Samuel Ramirez Moreno'| Instituto Nacional de Pediatría| UMAE Hospital de Pediatría Centro Medico Nacional Siglo XXI| Secretaría de la Defensa Nacional| Hospital Central Militar, Mexico City| Hospital Civil de Guadalajara| Hospital Real San José| Hospital Angeles Mocel| Centro Médico ABC| Spanish Hospital, Mexico City| Hospital Médica Sur| Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado - ISSSTE| Hospital Regional ""Lic. Adolfo López Mateos"" Issste| Stanford University School of Medicine| Stanford University| Centro Nacional de Excelencia Tecnológica en Salud (CENETEC)",57204114664,57204104196,57204114664,-,Mexico| United States,2.0,2700,General Medicine,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3213| 3211| 3202,Paediatrics| Oncology and carcinogenesis| Clinical sciences,-,Facial Nerve Innovations in Surgical Techniques,189,38.98,Motor Evoked Potential in Spinal Surgery Monitoring,5037,85.996,Very Good,Internacional,9.0
