Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Cervantes, Daniel Sandoval",57218224416,"Lex petrolea, transnationalization of oil regulation and geopolitics of energy","Cervantes, D.S.",1.0,57218224416,2020.0,2020-01-01,Anuario Mexicano de Derecho Internacional,20,-,61-84,-,ISSN-18704654,21100401234.0,Journal,Universidad Nacional Autonoma de Mexico,Spanish,0.64,54,0.3,78,0.117,81,2.73,47.0,0.0,0.0,3.74,83.0,78.0,0.0,1.0,"Cervantes, D.S. (2020).Lex petrolea, transnationalization of oil regulation and geopolitics of energy. Anuario Mexicano de Derecho Internacional,2061-84",https://www.scopus.com/record/display.url?eid=2-s2.0-85088365226&origin=resultslist,10.22201/IIJ.24487872E.2020.20.14471,Article,Gold,2-s2.0-85088365226,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60024080,Universidad Autónoma Metropolitana Unidad Cuajimalpa,-,-,-,57218224416,Mexico,1.0,3308,Law,3,Social Sciences & Management,328,Law and Legal Studies,42,Law,35| 44| 48,"Commerce, Management, Tourism And Services| Human Society| Law And Legal Studies",4401| 4803| 3502,"Anthropology| International and comparative law| Banking, finance and investment",-,International Investment Law and Arbitration Dynamics,1403,8.895,Transnational Legal Frameworks in Commercial Law,25677,22.02,Very Good,Personal,1.0
