Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Cofas-Vargas, Luis Fernando",57221527170,"Decoding the mechanism governing the structural stability of wheat germ agglutinin and its isolated domains: A combined calorimetric, NMR, and MD simulation study","Medrano-Cerano, J.L.| Cofas-Vargas, L.F.| Leyva, E.| Rauda-Ceja, J.A.| Calderón-Vargas, M.| Cano-Sánchez, P.| Titaux-Delgado, G.| Melchor-Meneses, C.M.| Hernández-Arana, A.| del Río-Portilla, F.| García-Hernández, E.",11.0,57204838554| 57221527170| 57204838404| 59128582100| 59128652800| 16244135300| 57200167352| 57219343296| 56013743200| 55989681900| 55993721900,2024.0,2024-06-01,Protein Science,33,6,-,e5020,ISSN-09618368,14280.0,Journal,John Wiley and Sons Inc,English,2.34,4,12.4,9,4.657,2,1.45,18.0,3.0,0.4,7.45,38.0,52.0,0.0,0.0,"Medrano-Cerano, J.L., Cofas-Vargas, L.F., Leyva, E. and 8 more (...) (2024).Decoding the mechanism governing the structural stability of wheat germ agglutinin and its isolated domains: A combined calorimetric, NMR, and MD simulation study. Protein Science,33(6) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85193207374&origin=resultslist,10.1002/pro.5020,Article,Hybrid gold|Green,2-s2.0-85193207374,38747397,Universidad Autónoma Metropolitana| Institute of Fundamental Technological Research of the Polish Academy of Sciences| Universidad Nacional Autónoma de México| Polish Academy of Sciences,505017| 703315| 505023| 327062,Academic,4.0,60032442| 60016848| 60014383| 60028381,Universidad Nacional Autónoma de México| Institute of Fundamental Technological Research of the Polish Academy of Sciences| Polish Academy of Sciences| Universidad Autónoma Metropolitana -Unidad Iztapalapa,57204838554,55993721900,55989681900| 55993721900,-,Mexico| Poland,2.0,1303| 1312,Biochemistry| Molecular Biology,5,Life Sciences & Medicine,507,Biological Sciences,32,Life Sciences,31| 34,Biological Sciences| Chemical Sciences,3404| 3101,Medicinal and biomolecular chemistry| Biochemistry and cell biology,-,Mammalian Target of Rapamycin in Cancer Pathways,155,81.491,Lectins and Their Multifaceted Biological Roles,3206,86.591,Other,Internacional,2.0
