Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Hernández, Jossephlyn",59754258700,Key Proteins for Regeneration in A. mexicanum: Transcriptomic Insights From Aged and Juvenile Limbs,"Del Moral-Morales, A.| Sámano, C.| Ocampo-Cervantes, J.A.| Topf, M.| Baumbach, J.| Hernández, J.| Torres-Arciga, K.| González-Barrios, R.| Soto-Reyes, E.",9.0,57201272845| 14053074300| 57224481509| 7006421825| 12760494400| 59754258700| 57222194428| 54924673600| 16310924100,2024.0,2024-01-01,Scientifica,2024,1,-,5460694,ISSN-2090908X,21100812104.0,Journal,John Wiley and Sons Ltd,English,1.02,28,4.2,18,0.53,29,0.06,1.0,1.0,0.18,5.61,56.0,65.0,0.0,0.0,"Del Moral-Morales, A., Sámano, C., Ocampo-Cervantes, J.A. and 6 more (...) (2024).Key Proteins for Regeneration in A. mexicanum: Transcriptomic Insights From Aged and Juvenile Limbs. Scientifica,2024(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-105003538385&origin=resultslist,10.1155/2024/5460694,Article,Gold|Green,2-s2.0-105003538385,-,University of Southern Denmark| University of Hamburg| Universidad Autónoma Metropolitana| Instituto Nacional de Cancerologia - Mexico| Universidad Nacional Autónoma de México,310008| 309075| 505017| 505036| 505023,Academic| Government,5.0,60024080| 60010210| 112923096| 101003127| 60005036| 60028229| 60019160| 60019825| 60032442| 60013259,"Universidad Autónoma Metropolitana Unidad Cuajimalpa| Universidad Autónoma Metropolitana Unidad Xochimilco| Centre for Structural Systems Biology (CSSB)| Leibniz-Institut für Virologie (LIV)| Universitätsklinikum Hamburg-Eppendorf| Universität Hamburg| Syddansk Universitet| Instituto Nacional de Cancerologia, México| Universidad Nacional Autónoma de México| Instituto de Investigaciones Biomedicas de la UNAM",57201272845,16310924100,54924673600| 16310924100,-,Mexico| Germany| Denmark,3.0,1100| 2300,General Agricultural and Biological Sciences| General Environmental Science,5| 2,Life Sciences & Medicine| Engineering & Technology,424| 502,Environmental Sciences| Agriculture & Forestry,32| 37,Life Sciences| Physical Sciences,32| 42,Biomedical And Clinical Sciences| Health Sciences,3214| 3203| 4208,"Pharmacology and pharmaceutical sciences| Dentistry| Traditional, complementary and integrative medicine",-,Genetic Diversity and Evolutionary Insights Across Species,10,80.706,Regenerative Mechanisms Across Diverse Organisms,5810,89.482,Definitive,Internacional,3.0
