Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Aragón-Rivera, F.",58956872300,Flow Modeling of a Non-Newtonian Viscous Fluid in Elastic-Wall Microchannels,"Rubio Martínez, A.| Chávez Castellanos, A.E.| Noguez Méndez, N.A.| Aragón Rivera, F.| Pliego Díaz, M.| Sigalotti, L.D.G.| Vargas, C.A.",7.0,58955694700| 7006232235| 9270702600| 58956872300| 57190273986| 59159997400| 57208733493,2024.0,2024-03-01,Fluids,9,3,-,77,ISSN-23115521,21100902013.0,Journal,Multidisciplinary Digital Publishing Institute (MDPI),English,0.91,35,4,38,0.432,44,1.3,19.0,3.0,0.4,7.43,38.0,52.0,0.0,0.0,"Rubio Martínez, A., Chávez Castellanos, A.E., Noguez Méndez, N.A. and 4 more (...) (2024).Flow Modeling of a Non-Newtonian Viscous Fluid in Elastic-Wall Microchannels. Fluids,9(3) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85188682507&origin=resultslist,10.3390/fluids9030077,Article,Gold|Green,2-s2.0-85188682507,-,"Tecnológico Nacional de México, Mexico City| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México",719128| 505017| 505023,Academic,3.0,60134870| 60032442| 60010210| 60014923| 60023193,Tecnológico Nacional de México| Universidad Nacional Autónoma de México| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana - Azcapotzalco,58955694700,57208733493,58956872300| 59159997400,-,Mexico,1.0,1507| 2210| 3104,Fluid Flow and Transfer Processes| Mechanical Engineering| Condensed Matter Physics,2| 4,Engineering & Technology| Natural Sciences,222| 249| 439| 219,Engineering - Mechanical| Engineering - Petroleum| Physics & Astronomy| Engineering - Chemical,37| 36,Physical Sciences| Engineering,40,Engineering,4012,Fluid mechanics and thermal engineering,-,Microfluidic Systems for Enhanced Analytical Applications,112,81.033,Microfluidic Innovations in Droplet Emulsification,912,98.825,Definitive,Nacional,3.0
