Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Negrete-Melo, Luís A.",57209282427,Separation of N-C5H12-C9H20 Paraffins using boehmite by inverse Gas Chromatography,"Contreras-Larios, J.L.| Infantes-Molina, A.| Negrete-Melo, L.A.| Labadie-Suárez, J.M.| Yee-Madeira, H.T.| Autie-Pérez, M.A.| Rodríguez-Castellón, E.",7.0,57192927181| 58075129600| 57209282427| 56998664100| 6603737439| 23026576000| 7006359835,2019.0,2019-05-01,Applied Sciences (Switzerland),9,9,-,1810,ISSN-20763417,21100829268.0,Journal,MDPI AG,English,1.09,26,2.4,29,0.418,22,0.72,23.0,4.0,0.18,11.28,57.0,66.0,0.0,0.0,"Contreras-Larios, J.L., Infantes-Molina, A., Negrete-Melo, L.A. and 4 more (...) (2019).Separation of N-C5H12-C9H20 Paraffins using boehmite by inverse Gas Chromatography. Applied Sciences (Switzerland),9(9) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85067196336&origin=resultslist,10.3390/app9091810,Article,Gold|Green,2-s2.0-85067196336,-,CSIC| CSIC - Institute of Catalysis and Petrochemistry| Universidad Autónoma Metropolitana| University of Málaga| Instituto Politécnico Nacional,312004| 715433| 505017| 312027| 505011,Academic| Government,5.0,60023193| 60021246| 60003662| 60006754| 122111733| 60019176,Universidad Autónoma Metropolitana - Azcapotzalco| CSIC - Instituto de Catálisis y Petroleoquímica (ICP)| Universidad de Málaga| Consejo Superior de Investigaciones Científicas| Universidad de La Habana| Instituto Politécnico Nacional,57192927181,7006359835,23026576000,-,Mexico| Spain| Cuba,3.0,1507| 1508| 1706| 2200| 2500| 3105,Fluid Flow and Transfer Processes| Process Chemistry and Technology| Computer Science Applications| General Engineering| General Materials Science| Instrumentation,4| 2,Natural Sciences| Engineering & Technology,433| 213| 439| 219| 249| 212,Materials Science| Data Science| Physics & Astronomy| Engineering - Chemical| Engineering - Petroleum| Computer Science & Information Systems,37| 38| 36,Physical Sciences| Computer Science| Engineering,MD,Multidisciplinary,MD,Multidisciplinary,-,Catalytic Innovations in Diesel Emission Control,645,72.008,Mesoporous Alumina Structures for Environmental Applications,6507,87.862,Very Good,Internacional,2.0
