Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Salazar-Miranda, Marco Antonio",57189873730,Microencapsulation of chlorthalidone by spray-drying of double emulsion and melt granulation coating,"Salazar-Miranda, M.A.| Cruz-Sosa, F.| Rodríguez-Huezo, M.E.| Jiménez-Alvarado, R.| Pérez-Alonso, C.",5.0,57189873730| 56013839300| 6504471198| 6504756634| 6507830886,2016.0,2016-07-03,Drying Technology,34,9,1118-1128,-,ISSN-07373937,26887.0,Journal,Taylor and Francis Inc.,English,1.06,25,3.3,25,0.773,19,1.53,52.0,9.0,0.41,9.75,44.0,50.0,0.0,0.0,"Salazar-Miranda, M.A., Cruz-Sosa, F., Rodríguez-Huezo, M.E. and 2 more (...) (2016).Microencapsulation of chlorthalidone by spray-drying of double emulsion and melt granulation coating. Drying Technology,34(9) 1118-1128",https://www.scopus.com/record/display.url?eid=2-s2.0-84975487849&origin=resultslist,10.1080/07373937.2015.1095205,Article,,2-s2.0-84975487849,-,Universidad Autónoma Metropolitana| Universidad Autonoma del Estado de Hidalgo| Universidad Autonoma del Estado de Mexico,505017| 505050| 505051,Academic,3.0,60028381| 101887065| 60027135| 60002281,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Tecnológico de Estudios Superiores de Ecatepec| Universidad Autónoma del Estado de Hidalgo| Universidad Autónoma del Estado de México,57189873730,6507830886,6507830886,-,Mexico,1.0,1500| 1606,General Chemical Engineering| Physical and Theoretical Chemistry,4| 2,Natural Sciences| Engineering & Technology,409| 219| 249,Chemistry| Engineering - Chemical| Engineering - Petroleum,36| 37,Engineering| Physical Sciences,30| 40,"Agricultural, Veterinary And Food Sciences| Engineering",4004| 3006,Chemical engineering| Food sciences,-,Innovative Drug Delivery Systems for Enhanced Absorption,147,89.47,Microencapsulation Techniques for Enhanced Food Stability,2264,99.337,Defensible,Nacional,3.0
