Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Espinosa, María Angélica Buendía",59137580600,Educational leadership competence training of school principals (2015-2020),"Guevara, O.C.M.| Benguría, C.F.R.| Velasco, M.M.| Vázquez, J.M.P.| Del Rey, M.M.L.R.| Hernández, J.M.| Reche, M.D.P.C.| Díaz, I.A.| Lucena, F.J.H.| Piñeiro, C.A.B.| Portillo, O.M.M.| Biolis, W.R.M.| Sadradín, D.R.| Luis, M.R.| Díaz, R.B.| Espinosa, M.A.B.| Castillo, C.A.G.| Vidal, F.J.",18.0,58888875500| 59137740900| 59137741000| 59138200400| 59137272400| 59137119400| 46461816000| 46460977900| 35772502600| 59138050900| 59137580500| 59137741100| 59137741200| 59137424200| 59137119500| 59137580600| 59137741300| 59137272500,2021.0,2021-09-01,Anales de la Academia de Ciencias de Cuba,11,3,-,e1100,ISSN-23040106,21101224006.0,Journal,Editorial Ciencias Medicas,Spanish,0.37,73,-,-,-,-,0.34,16.0,1.0,0.05,19.41,73.0,78.0,0.0,0.0,"Guevara, O.C.M., Benguría, C.F.R., Velasco, M.M. and 15 more (...) (2021).Educational leadership competence training of school principals (2015-2020). Anales de la Academia de Ciencias de Cuba,11(3) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85176413352&origin=resultslist,-,Article,,2-s2.0-85176413352,-,"Universidad Central de Chile| University of San Carlos of Guatemala| Universidad Andrés Bello| Universidad Autónoma Metropolitana| University ""Marta Abreu"" of Las Villas| University of Granada| Universidad de Cienfuegos Carlos Rafael Rodríguez",703063| 702893| 603010| 505017| 503004| 312057| 720195,Academic,7.0,128265751| 60052951| 60070378| 60027844| 131282844| 60072551| 60002636| 131282744| 60014923| 60088669,"Universidad Máximo Gómez Báez| Universidad Central ""Marta Abreu"" de Las Villas| Universidad de Cienfuegos Carlos Rafael Rodríguez| Universidad de Granada| Fundación Investiga a Chiloé| Universidad de San Carlos de Guatemala| Universidad Andrés Bello| Instituto de Estudios Superiores del Istmo de Tehuantepec| Universidad Autónoma Metropolitana| Universidad Central de Chile",58888875500,59137272500,58888875500,-,Chile| Guatemala| Spain| Mexico| Cuba,5.0,1000,Multidisciplinary,-,-,-,-,-,-,-,-,-,-,SDG 4,-,-,-,-,-,-,-,Internacional,1.0
