Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Pérez, Dinorah Beatriz Montiel",59117604100,Lexical mutations in Mexico City Spanish (1997-2022): a panel study based on the PRESEEA corpus,"Pérez, D.B.M.| Morales, J.C.S.",2.0,59117604100| 59117604200,2024.0,2024-01-01,Normas,14,1,129-140,-,ISSN-21747245,21101033947.0,Journal,Universitat de Valencia,Spanish,0.66,52,0.4,57,0.213,41,0.24,3.0,0.0,0.0,2.76,70.0,70.0,0.0,0.0,"Pérez, D.B.M., Morales, J.C.S. (2024).Lexical mutations in Mexico City Spanish (1997-2022): a panel study based on the PRESEEA corpus. Normas,14(1) 129-140",https://www.scopus.com/record/display.url?eid=2-s2.0-85192733853&origin=resultslist,10.7203/Normas.v14i1.28652,Article,Gold|Green,2-s2.0-85192733853,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,59117604100,59117604200,-,-,Mexico,1.0,1203| 3310,Language and Linguistics| Linguistics and Language,1,Arts & Humanities,130,Linguistics,33,Arts and Humanities,47| 32| 44,"Language, Communication And Culture| Biomedical And Clinical Sciences| Human Society",3209| 4401| 4703,Neurosciences| Anthropology| Language studies,SDG 5,Dialect Variation and Sociolinguistic Dynamics in English,1448,6.933,Sociolinguistic Variation and Language Change Dynamics,2029,86.973,Defensible,UAM,1.0
