Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Jimenez-Flores, Yadira",57808829200,PHARMACEUTICAL EQUIVALENCE OF METRONIDAZOLE TABLETS USING THE FLOW-THROUGH CELL (USP APPARATUS 4) AND MEDIA OF PHYSIOLOGICAL pH RANGE,"Jimenez-Flores, Y.| Hurtado, M.| Medina-Lopez, J.R.",3.0,57808829200| 7006878205| 57210447424,2022.0,2022-07-01,International Journal of Applied Pharmaceutics,14,4,259-264,-,ISSN-09757058,19900192174.0,Journal,Innovare Academics Sciences Pvt. Ltd,English,0.4,71,1.4,46,0.186,55,0.48,10.0,2.0,0.18,11.26,63.0,70.0,0.0,0.0,"Jimenez-Flores, Y., Hurtado, M., Medina-Lopez, J.R. (2022).PHARMACEUTICAL EQUIVALENCE OF METRONIDAZOLE TABLETS USING THE FLOW-THROUGH CELL (USP APPARATUS 4) AND MEDIA OF PHYSIOLOGICAL pH RANGE. International Journal of Applied Pharmaceutics,14(4) 259-264",https://www.scopus.com/record/display.url?eid=2-s2.0-85134376156&origin=resultslist,10.22159/ijap.2022v14i4.44759,Article,Gold,2-s2.0-85134376156,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60010210,Universidad Autónoma Metropolitana Unidad Xochimilco,57808829200,57210447424,57210447424,-,Mexico,1.0,3003,Pharmaceutical Science,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,32| 42,Biomedical And Clinical Sciences| Health Sciences,3203| 4208| 3214,"Dentistry| Traditional, complementary and integrative medicine| Pharmacology and pharmaceutical sciences",-,Innovative Drug Delivery Systems for Enhanced Absorption,147,89.47,Dissolution Testing Methods for Pharmaceutical Products,20996,69.94,Very Good,UAM,1.0
