Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Garcia-Villarreal, L. Angel",57349032500,Dynamics of the plasma induced by laser on a cryogenically cooled aluminum target for application in space propulsion,"Robledo-Martinez, A.| Sobral, H.| Garcia-Villarreal, L.A.",3.0,6603284634| 6701352252| 57349032500,2024.0,2024-01-01,Physics of Plasmas,31,1,-,013501,ISSN-1070664X,29221.0,Journal,American Institute of Physics Inc.,English,0.97,31,3.6,49,0.581,36,0.92,12.0,4.0,0.56,7.18,32.0,45.0,0.0,0.0,"Robledo-Martinez, A., Sobral, H., Garcia-Villarreal, L.A. (2024).Dynamics of the plasma induced by laser on a cryogenically cooled aluminum target for application in space propulsion. Physics of Plasmas,31(1) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85182259879&origin=resultslist,10.1063/5.0174305,Article,Hybrid gold,2-s2.0-85182259879,-,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,505017| 505023,Academic,2.0,60014923| 60032442,Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,6603284634,57349032500,6603284634,-,Mexico,1.0,3104,Condensed Matter Physics,4,Natural Sciences,439,Physics & Astronomy,37,Physical Sciences,51,Physical Sciences,5106| 5109,Nuclear and plasma physics| Space sciences,-,Laser Pulse Applications in Material Fabrication,673,53.499,Laser Propulsion and Debris Management Innovations,13065,72.792,Definitive,Nacional,2.0
