Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Contreras-Murillo, Miguel",57220767891,Sex classification via 2D-skeletonization,"Contreras-Murillo, M.| de-Los-Cobos-Silva, S.G.| Lara-Velázquez, P.| Rincón-García, E.A.| Mora-Gutiérrez, R.A.| Gutiérrez-Andrade, M.Á.",6.0,57220767891| 15062263100| 56000885900| 56013614300| 54879377900| 12243488400,2020.0,2020-01-01,Mathematical Problems in Engineering,2020,-,-,6182654,ISSN-1024123X,13082.0,Journal,Hindawi Limited,English,0.64,55,1.8,27,0.262,51,0.65,11.0,0.0,0.0,5.96,83.0,78.0,0.0,0.0,"Contreras-Murillo, M., de-Los-Cobos-Silva, S.G., Lara-Velázquez, P. and 3 more (...) (2020).Sex classification via 2D-skeletonization. Mathematical Problems in Engineering,2020",https://www.scopus.com/record/display.url?eid=2-s2.0-85097579243&origin=resultslist,10.1155/2020/6182654,Article,Hybrid gold|Green,2-s2.0-85097579243,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381| 60023193,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma Metropolitana - Azcapotzalco,57220767891,12243488400,12243488400,-,Mexico,1.0,2200| 2600,General Engineering| General Mathematics,2| 4,Engineering & Technology| Natural Sciences,431,Mathematics,37| 36,Physical Sciences| Engineering,40,Engineering,-,-,-,Integration of Robotics and Action Recognition Techniques,338,95.683,Gait Recognition Techniques for Human Identification,5040,96.786,Very Good,UAM,1.0
