Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Encarnación, Saúl Almanza",58493970600,"Microalgae associated with a landfill of the Cerro de la Estrella Wastewater Treatment Plant, on a channel in Xochimilco, Mexico City","Encarnación, S.A.| Torres, M.G.F.| Guerrero, M.J.F.| del Rosario Malpica Sánchez, A.| Vázquez, J.R.Á.",5.0,58493970600| 58493970700| 58494166400| 58493411800| 58493603100,2023.0,2023-01-01,Hidrobiologica,33,1,73-86,-,ISSN-01888897,21100220106.0,Journal,Universidad Autonoma Metropolitana,Spanish,0.15,89,0.4,93,0.14,91,12.5,210.0,0.0,0.0,8.07,77.0,77.0,0.0,0.0,"Encarnación, S.A., Torres, M.G.F., Guerrero, M.J.F. and 2 more (...) (2023).Microalgae associated with a landfill of the Cerro de la Estrella Wastewater Treatment Plant, on a channel in Xochimilco, Mexico City. Hidrobiologica,33(1) 73-86",https://www.scopus.com/record/display.url?eid=2-s2.0-85165149315&origin=resultslist,10.24275/UAM/IZT/DCBS/HIDRO/2023V33N1/FIGUEROA,Article,Gold,2-s2.0-85165149315,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60010210,Universidad Autónoma Metropolitana Unidad Xochimilco,58493970600,58493603100,58493411800,-,Mexico,1.0,1104| 1105| 1910| 2303| 2312,"Aquatic Science| Ecology, Evolution, Behavior and Systematics| Oceanography| Ecology| Water Science and Technology",2| 5| 4,Engineering & Technology| Life Sciences & Medicine| Natural Sciences,502| 416| 424| 450,Agriculture & Forestry| Earth & Marine Sciences| Environmental Sciences| Geology,37| 32,Physical Sciences| Life Sciences,30| 31,"Agricultural, Veterinary And Food Sciences| Biological Sciences",3108| 3103| 3005,Plant biology| Ecology| Fisheries sciences,SDG 6| SDG 11| SDG 14,Harmful Algal Blooms and Acanthamoeba Dynamics,410,59.974,Euglenida Diversity and Phylogenetic Insights,28735,56.535,Definitive,UAM,1.0
