Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"García, Itzel Castillejos",60594462100,Exposing the Great Imitator: Proposal for a Holistic Diagnosis of Oral Secondary Syphilis in People Living with HIV,"Amador, V.R.| García, I.C.| Mendoza, J.M.| Lima, M.S.| León, D.A.| Saavedra, G.A.",6.0,60595024800| 60594462100| 60594803700| 6505491134| 22978562500| 58920391900,2022.0,2022-09-01,Head and Neck Pathology,16,3,773-784,-,ISSN-1936055X,15500154704.0,Journal,Springer,English,1.54,12,4.6,19,0.65,31,0.65,8.0,5.0,0.58,6.89,46.0,45.0,0.0,0.0,"Amador, V.R., García, I.C., Mendoza, J.M. and 3 more (...) (2022).Exposing the Great Imitator: Proposal for a Holistic Diagnosis of Oral Secondary Syphilis in People Living with HIV. Head and Neck Pathology,16(3) 773-784",https://www.scopus.com/record/display.url?eid=2-s2.0-85127235082&origin=resultslist,10.1007/s12105-022-01446-5,Article,Green,2-s2.0-85127235082,35334094,Universidad Autónoma Metropolitana| Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,505017| 505009,Government| Academic,2.0,60014923| 60009149,Universidad Autónoma Metropolitana| Instituto Nacional de la Nutrición Salvador Zubiran,60595024800,58920391900,58920391900,-,Mexico,1.0,2730| 2733| 2734,Oncology| Otorhinolaryngology| Pathology and Forensic Medicine,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32,Biomedical And Clinical Sciences,3203| 3202,Dentistry| Clinical sciences,SDG 3,Sexual Health Dynamics Among Men Who Have Sex with Men,675,35.186,Neurosyphilis and Syphilis Trends Among High-Risk Populations,880,92.484,Definitive,Nacional,2.0
