Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"de Jesús Zárate-Rodríguez, Yuliana",57195385581,On TQ-Algebras,"Abel, M.| Palacios, L.| Zárate-Rodríguez, Y.J.",3.0,55181200100| 56081008900| 57195385581,2017.0,2017-10-01,Mediterranean Journal of Mathematics,14,5,-,184,ISSN-16605446,145249.0,Journal,Birkhauser Verlag AG,English,1.1,24,1.2,42,0.461,45,0.42,7.0,2.0,0.62,3.24,67.0,41.0,0.0,0.0,"Abel, M., Palacios, L., Zárate-Rodríguez, Y.J. (2017).On TQ-Algebras. Mediterranean Journal of Mathematics,14(5) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85027571639&origin=resultslist,10.1007/s00009-017-0983-x,Article,,2-s2.0-85027571639,-,Universidad Autónoma Metropolitana| University of Tartu,505017| 311002,Academic,2.0,60068856| 60028381,Tartu Ülikool| Universidad Autónoma Metropolitana -Unidad Iztapalapa,55181200100,57195385581,56081008900,-,Mexico| Estonia,2.0,2600,General Mathematics,4,Natural Sciences,431,Mathematics,37,Physical Sciences,49,Mathematical Sciences,4901,Applied mathematics,-,Interconnections of Algebraic Structures and Quantum Theory,825,12.623,Homomorphism and Continuity in Banach Algebras,25047,31.933,Definitive,Internacional,1.0
