Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Gonzalez, J.",57202388320,"High Intraspecific Genetic Diversity of Nocardia brasiliensis, a Pathogen Responsible for Cutaneous Nocardiosis Found in France: Phylogenetic Relationships by Using sod and hsp65 Genes","Kosova-Maali, D.| Bergeron, E.| Maali, Y.| Durand, T.| Gonzalez, J.| Mouniée, D.| Sandoval Trujillo, H.| Boiron, P.| Salinas-Carmona, M.-C.| Rodriguez-Nava, V.",10.0,57202389084| 15049382800| 57190766240| 57202118575| 57202388320| 9044274700| 7004224542| 7005625725| 56678483500| 6507534600,2018.0,2018-01-01,BioMed Research International,2018,-,-,7314054,ISSN-23146133,21100230018.0,Journal,Hindawi Limited,English,1.03,29,4.3,27,0.795,29,0.48,12.0,4.0,0.0,14.87,58.0,74.0,0.0,0.0,"Kosova-Maali, D., Bergeron, E., Maali, Y. and 7 more (...) (2018).High Intraspecific Genetic Diversity of Nocardia brasiliensis, a Pathogen Responsible for Cutaneous Nocardiosis Found in France: Phylogenetic Relationships by Using sod and hsp65 Genes. BioMed Research International,2018",https://www.scopus.com/record/display.url?eid=2-s2.0-85048173125&origin=resultslist,10.1155/2018/7314054,Article,Hybrid gold|Green,2-s2.0-85048173125,29888277,"Université Clermont Auvergne| Universidad Autonoma de Nuevo Leon| Universidad Autónoma Metropolitana| CNRS| École normale supérieure de Lyon| INRAE| Institut national de la santé et de la recherche médicale| Universite Claude Bernard Lyon 1| Institut national d'enseignement supérieur et de recherche en alimentation, santé animale, sciences agronomiques et de l'environnement",314044| 505013| 505017| 314004| 314016| 314023| 314027| 314042| 708576,Academic| Government,9.0,60107813| 60102126| 60023578| 60108278| 60123163| 60108299| 60005667| 112598669| 60010210| 60025417| 60032614,"VetAgro Sup| Université de Lyon| Université Claude Bernard Lyon 1| Ecologie Microbienne (LEM)| INRAE| Centre International de Recherche en Infectiologie| École Normale Supérieure de Lyon| Centre de Biologie et Pathologie Nord| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Autónoma de Nuevo León| Universidad Autónoma de Nuevo Leon, Facultad de Medicina",57202389084,6507534600,6507534600,-,Mexico| France,2.0,1300| 2400,"General Biochemistry,Genetics and Molecular Biology| General Immunology and Microbiology",5,Life Sciences & Medicine,507,Biological Sciences,32,Life Sciences,MD,Multidisciplinary,MD,Multidisciplinary,-,Microbial Diversity and Gene Analysis in Pathogens,40,89.993,Nocardia Infections and Clinical Implications,4515,85.383,Definitive,Internacional,2.0
