Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Oidor-Chang, Victor H.",57219272299,"Chemical composition of juice and antihyperglycemic studies in seed of the prehispanic fruit tunillo (Stenocereus stellatus) collected in Oaxaca, Mexico","de León-Sánchez, F.D.| Trigueros, P.D.H.| Verástegui, L.L.R.| Oidor-Chang, V.H.| Cervantes-Arista, C.| Aarland, R.C.| Sierra-Palacios, E.| Mendoza-Espinoza, J.A.",8.0,25928243500| 57219264518| 57219265751| 57219272299| 57210643271| 56028775300| 56528426300| 56002729700,2020.0,2020-07-01,Indian Journal of Traditional Knowledge,19,3,580-584,-,ISSN-09725938,19700182227.0,Journal,National Institute of Science Communication and Information Resources,English,0.53,62,1.1,65,0.191,61,1.03,27.0,5.0,0.16,6.18,54.0,68.0,0.0,0.0,"de León-Sánchez, F.D., Trigueros, P.D.H., Verástegui, L.L.R. and 5 more (...) (2020).Chemical composition of juice and antihyperglycemic studies in seed of the prehispanic fruit tunillo (Stenocereus stellatus) collected in Oaxaca, Mexico. Indian Journal of Traditional Knowledge,19(3) 580-584",https://www.scopus.com/record/display.url?eid=2-s2.0-85091970126&origin=resultslist,-,Article,,2-s2.0-85091970126,-,Universidad Autónoma Metropolitana| Universidad Autonoma de la Ciudad de Mexico| Universidad de Guadalajara,505017| 708454| 505019,Academic,3.0,60028381| 60094425| 60008943,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma de la Ciudad de México| Universidad de Guadalajara,25928243500,56002729700,56002729700,-,Mexico,1.0,2707| 3603,Complementary and Alternative Medicine| Complementary and Manual Therapy,5,Life Sciences & Medicine,532,Medicine,34,Medical and Health,32| 42| 30,"Biomedical And Clinical Sciences| Health Sciences| Agricultural, Veterinary And Food Sciences",3214| 4208| 3006,"Pharmacology and pharmaceutical sciences| Traditional, complementary and integrative medicine| Food sciences",-,Biodiesel Production and Environmental Impacts,406,89.928,Jatropha Plant Extracts and Their Bioactive Compounds,51512,65.425,Defensible,Nacional,3.0
