Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Mackinlay, Horacio",32367783500,Well-off small-scale tobacco growers and farm workers in the Mexican agrarian reform (1972–1990),"Mackinlay, H.",1.0,32367783500,2020.0,2020-04-01,Journal of Agrarian Change,20,2,311-332,-,ISSN-14710358,96592.0,Journal,Blackwell Publishing Ltd,English,2.03,6,4.9,3,1.63,2,1.17,18.0,1.0,0.19,5.15,74.0,66.0,0.0,0.0,"Mackinlay, H. (2020).Well-off small-scale tobacco growers and farm workers in the Mexican agrarian reform (1972–1990). Journal of Agrarian Change,20(2) 311-332",https://www.scopus.com/record/display.url?eid=2-s2.0-85076109350&origin=resultslist,10.1111/joac.12352,Article,,2-s2.0-85076109350,-,Universidad Autónoma Metropolitana,505017,Academic,1.0,60028381,Universidad Autónoma Metropolitana -Unidad Iztapalapa,-,-,32367783500,32367783500,Mexico,1.0,1204| 2306| 3302| 3314,Archeology (arts and humanities)| Global and Planetary Change| Archeology| Anthropology,3| 2| 1,Social Sciences & Management| Engineering & Technology| Arts & Humanities,304| 424| 105,Anthropology| Environmental Sciences| Archaeology,33| 40| 37,Arts and Humanities| Social Sciences| Physical Sciences,44| 38| 43,"Human Society| Economics| History, Heritage And Archaeology",-,-,-,Empowerment and Rights in Land Management,1461,16.808,Land Reform and Social Dynamics in Mexico,42519,39.132,Very Good,Personal,1.0
