Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Rodríguez, David A.",59867337800,"Biopsychosocial effects of training in recognition, emotional facial reproduction and relaxation: A pilot study","Rodríguez, D.A.| Domínguez, B.| Leija, G.| Rocío Hernández, M.| Ríos, L.G.",5.0,59867337800| 6507615136| 57192976103| 57218871405| 57218871267,2020.0,2020-01-01,Revista de Psicopatologia y Psicologia Clinica,25,1,49-57,-,ISSN-11365420,21100200812.0,Journal,Asoc. Espanola de Psicologia Clinica y Psicopatologia,English,0.34,74,1.5,53,0.225,72,1.05,35.0,0.0,0.0,11.37,83.0,78.0,0.0,0.0,"Rodríguez, D.A., Domínguez, B., Leija, G. and 2 more (...) (2020).Biopsychosocial effects of training in recognition, emotional facial reproduction and relaxation: A pilot study. Revista de Psicopatologia y Psicologia Clinica,25(1) 49-57",https://www.scopus.com/record/display.url?eid=2-s2.0-85090537164&origin=resultslist,10.5944/RPPC.23986,Article,Gold,2-s2.0-85090537164,-,Universidad Autónoma Metropolitana| Instituto Politécnico Nacional| Universidad Autonoma de Ciudad Juarez| Universidad Nacional Autónoma de México| Universidad Autonoma Queretaro,505017| 505011| 706746| 505023| 505048,Academic,5.0,60028381| 60020052| 60032442| 60019176| 60008167,Universidad Autónoma Metropolitana -Unidad Iztapalapa| Universidad Autónoma de Querétaro| Universidad Nacional Autónoma de México| Instituto Politécnico Nacional| Universidad Autónoma de Ciudad Juárez,59867337800,57218871267,59867337800,-,Mexico,1.0,2738| 3203,Psychiatry and Mental Health| Clinical Psychology,5,Life Sciences & Medicine,541| 532,Psychology| Medicine,34| 39,Medical and Health| Psychology,52,Psychology,5205| 5201| 5203,Social and personality psychology| Applied and developmental psychology| Clinical and health psychology,-,Mindfulness and Its Impact on Mental Health,892,80.379,Cytokine Influence on Depression and Behavior,2716,98.639,Defensible,Nacional,5.0
