Autor,Scopus author ID,Title,Authors,Number of Authors,Scopus Author Ids,Year,Full date,Scopus Source title,Volume,Issue,Pages,Article number,ISSN,Source ID,Source type,Publisher,Language,SNIP (publication year),SNIP percentile (publication year) *,CiteScore (publication year),CiteScore percentile (publication year) *,SJR (publication year),SJR percentile (publication year) *,Field-Weighted View Impact,Views,Citations,Field-Weighted Citation Impact,Field-Citation Average,"Outputs in Top Citation Percentiles, per percentile","Field-Weighted Outputs in Top Citation Percentiles, per percentile",Main patent families,Policy citations,Reference,Abstract,DOI,Publication type,Open Access,EID,PubMed ID,Institutions,Institution IDs,Sector,Number of Institutions,Scopus Affiliation IDs,Scopus Affiliation names,Scopus Author ID First Author,Scopus Author ID Last Author,Scopus Author ID Corresponding Author,Scopus Author ID Single Author,Country/Region,Number of Countries/Regions,All Science Journal Classification (ASJC) code,All Science Journal Classification (ASJC) field name,Quacquarelli Symonds (QS) Subject area code,Quacquarelli Symonds (QS) Subject area field name,Quacquarelli Symonds (QS) Subject code,Quacquarelli Symonds (QS) Subject field name,Times Higher Education (THE) code,Times Higher Education (THE) field name,ANZSRC FoR (2020) parent code,ANZSRC FoR (2020) parent name,ANZSRC FoR (2020) code,ANZSRC FoR (2020) name,Sustainable Development Goals (2025),Topic Cluster name,Topic Cluster number,Topic Cluster Prominence Percentile,Topic name,Topic number,Topic Prominence Percentile,Publication link to Topic strength,Colaboracion,Number of national institutions
"Sorroza-Martínez, Kendra",57216562267,Using Poly(amidoamine) PAMAM-βCD Dendrimer for Controlled and Prolonged Delivery of Doxorubicin as Alternative System for Cancer Treatment,"Sorroza-Martínez, K.| González-Sánchez, I.| Villamil-Ramos, R.| Cerbón, M.| Guerrero-Álvarez, J.A.| Coronel-Cruz, C.| Rivera, E.| González-Méndez, I.",8.0,57216562267| 23485128100| 37008013200| 56000823800| 6506340222| 55183865700| 7101648473| 57191573849,2024.0,2024-12-01,Pharmaceutics,16,12,-,1509,ISSN-19994923,19700188360.0,Journal,Multidisciplinary Digital Publishing Institute (MDPI),English,1.08,26,10,12,1.075,9,1.97,28.0,5.0,0.79,6.34,27.0,36.0,0.0,0.0,"Sorroza-Martínez, K., González-Sánchez, I., Villamil-Ramos, R. and 5 more (...) (2024).Using Poly(amidoamine) PAMAM-βCD Dendrimer for Controlled and Prolonged Delivery of Doxorubicin as Alternative System for Cancer Treatment. Pharmaceutics,16(12) ",https://www.scopus.com/record/display.url?eid=2-s2.0-85213356183&origin=resultslist,10.3390/pharmaceutics16121509,Article,Gold|Green,2-s2.0-85213356183,-,Consejo Nacional de Ciencia y Tecnologia Mexico| Universidad Autonoma del Estado de Morelos| Universidad Autónoma Metropolitana| Universidad Nacional Autónoma de México,704696| 505016| 505017| 505023,Government| Academic,4.0,60014923| 60010210| 60032442| 60027998| 60025626| 60017272| 60022869| 60005971,"Universidad Autónoma Metropolitana| Universidad Autónoma Metropolitana Unidad Xochimilco| Universidad Nacional Autónoma de México| Secretaría de Ciencia, Humanidades, Tecnología e Innovación| Universidad Autónoma del Estado de Morelos| Centro de Investigaciones Quimicas| Universidad Nacional Autónoma de México, Facultad de Medicina| Instituto de Investigaciones en Materiales",57216562267,57191573849,7101648473| 57191573849,-,Mexico,1.0,3003,Pharmaceutical Science,5,Life Sciences & Medicine,537,Pharmacy & Pharmacology,34,Medical and Health,32,Biomedical And Clinical Sciences,3214,Pharmacology and pharmaceutical sciences,SDG 3,Hydrogels and Polymers in Drug Delivery Systems,188,73.512,Dendrimers as Multifunctional Drug Delivery Systems,711,95.028,Definitive,Nacional,4.0
